family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Micro_Amihud:lo@p20,SHORT,counter,standard,12224,555.64,115.321,506,78.5,78.5,78.5,1.121,-274.2,4,22,13,5,2,0,0,57.6,False,none
F13,Micro_Amihud:lo@p10,LONG,aligned,standard,6128,278.55,57.811,322,75.8,76.0,75.8,1.234,-148.8,5,22,12,5,4,1,0,63.6,False,none
F13,Micro_Amihud:lo@p10,LONG,counter,standard,6644,302.0,62.679,393,79.6,79.8,79.6,1.313,-381.3,6,22,15,5,5,1,0,78.8,False,none
F13,Micro_Amihud:lo@p10,SHORT,aligned,standard,6644,302.0,62.679,384,80.7,80.7,80.7,1.391,-309.3,5,22,16,5,3,0,0,72.7,False,none
F13,Micro_Amihud:lo@p10,SHORT,counter,standard,6128,278.55,57.811,322,78.3,78.3,78.3,1.13,-289.9,4,22,16,5,4,0,0,72.7,False,none
F13,Micro_Amihud:lo@p5,LONG,aligned,standard,3065,139.32,28.915,170,75.3,75.7,75.3,1.264,-153.0,5,22,11,5,4,1,0,60.6,False,none
F13,Micro_Amihud:lo@p5,LONG,counter,standard,3378,153.55,31.868,234,79.9,80.3,79.9,1.229,-462.1,5,21,13,5,4,1,0,68.8,False,none
F13,Micro_Amihud:lo@p5,SHORT,aligned,standard,3378,153.55,31.868,230,78.7,78.7,78.7,1.125,-220.4,3,21,13,5,2,0,0,56.2,False,none
F13,Micro_Amihud:lo@p5,SHORT,counter,standard,3065,139.32,28.915,176,76.1,76.1,76.1,0.988,-195.8,4,22,9,5,3,0,0,48.5,False,none
F13,Micro_Amihud:lo@p3,LONG,aligned,standard,1866,84.82,17.604,112,75.0,75.7,75.0,1.387,-167.0,5,20,14,5,3,1,0,71.0,False,none
F13,Micro_Amihud:lo@p3,LONG,counter,standard,2039,92.68,19.236,157,77.1,77.1,77.1,1.185,-207.9,5,21,11,5,3,0,0,59.4,False,none
F13,Micro_Amihud:lo@p3,SHORT,aligned,standard,2039,92.68,19.236,159,79.2,79.1,79.2,1.168,-144.0,4,21,15,5,4,1,0,71.9,False,none
F13,Micro_Amihud:lo@p3,SHORT,counter,standard,1866,84.82,17.604,114,72.8,72.8,72.8,0.682,-309.4,1,20,9,5,0,0,0,32.3,False,none
F13,Micro_Amihud:lo@p1,LONG,aligned,standard,646,29.36,6.094,38,71.1,71.1,71.1,1.22,-104.6,3,14,8,5,2,0,0,52.0,False,none
F13,Micro_Amihud:lo@p1,LONG,counter,standard,699,31.77,6.594,61,72.1,72.1,72.1,0.679,-153.0,2,18,11,5,1,0,0,48.3,False,none
F13,Micro_Amihud:lo@p1,SHORT,aligned,standard,699,31.77,6.594,64,79.7,79.4,79.7,1.235,-152.1,4,18,13,5,4,1,0,72.4,False,none
F13,Micro_Amihud:lo@p1,SHORT,counter,standard,646,29.36,6.094,38,78.9,78.9,78.9,0.963,-152.4,2,14,8,5,2,0,0,48.0,False,none
F13,Micro_AutoCorr:hi@p50,LONG,aligned,standard,37635,1710.68,355.047,821,79.5,79.6,79.5,1.268,-456.3,4,22,13,6,6,1,0,67.6,False,none
F13,Micro_AutoCorr:hi@p50,LONG,counter,standard,36988,1681.27,348.943,867,81.2,81.2,81.2,1.355,-466.3,6,22,16,5,5,3,1,81.8,False,none
F13,Micro_AutoCorr:hi@p50,SHORT,aligned,standard,36988,1681.27,348.943,822,78.0,78.2,78.0,1.044,-640.3,4,22,14,5,3,2,1,63.6,False,none
F13,Micro_AutoCorr:hi@p50,SHORT,counter,standard,37635,1710.68,355.047,806,78.9,79.1,78.9,1.122,-510.1,3,22,14,6,4,3,0,61.8,False,none
F13,Micro_AutoCorr:hi@p60,LONG,aligned,standard,29850,1356.82,281.604,693,79.8,80.0,79.8,1.274,-489.1,4,22,12,6,5,2,0,61.8,False,none
F13,Micro_AutoCorr:hi@p60,LONG,counter,standard,29499,1340.86,278.292,741,79.9,79.9,79.9,1.224,-470.0,5,22,15,5,4,3,1,72.7,False,none
F13,Micro_AutoCorr:hi@p60,SHORT,aligned,standard,29499,1340.86,278.292,699,78.3,78.5,78.3,1.069,-523.0,4,22,16,5,2,2,1,66.7,False,none
F13,Micro_AutoCorr:hi@p60,SHORT,counter,standard,29850,1356.82,281.604,723,79.4,79.5,79.4,1.099,-404.5,4,22,14,6,5,2,0,67.6,False,none
F13,Micro_AutoCorr:hi@p70,LONG,aligned,standard,22187,1008.5,209.311,588,78.9,79.0,78.9,1.17,-468.7,4,22,14,6,4,1,0,64.7,False,none
F13,Micro_AutoCorr:hi@p70,LONG,counter,standard,21938,997.18,206.962,587,79.7,79.8,79.7,1.247,-419.7,5,22,15,5,4,2,1,72.7,False,none
F13,Micro_AutoCorr:hi@p70,SHORT,aligned,standard,21938,997.18,206.962,582,78.9,78.8,78.9,1.073,-646.6,4,22,15,5,3,1,1,66.7,False,none
F13,Micro_AutoCorr:hi@p70,SHORT,counter,standard,22187,1008.5,209.311,602,79.9,80.0,79.9,1.129,-400.0,2,22,12,6,5,2,0,55.9,False,none
F13,Micro_AutoCorr:hi@p80,LONG,aligned,standard,14805,672.95,139.67,440,80.0,80.2,80.0,1.376,-401.1,4,22,16,6,4,1,0,70.6,False,none
F13,Micro_AutoCorr:hi@p80,LONG,counter,standard,14477,658.05,136.575,438,80.4,80.3,80.4,1.265,-363.2,5,22,14,5,5,1,1,72.7,False,none
F13,Micro_AutoCorr:hi@p80,SHORT,aligned,standard,14477,658.05,136.575,445,80.2,80.2,80.2,1.203,-585.1,3,22,17,5,4,1,1,72.7,False,none
F13,Micro_AutoCorr:hi@p80,SHORT,counter,standard,14805,672.95,139.67,468,78.8,79.0,78.8,1.104,-397.2,1,22,11,6,4,2,0,47.1,False,none
F13,Micro_AutoCorr:hi@p90,LONG,aligned,standard,7371,335.05,69.538,302,78.5,78.7,78.5,1.446,-334.9,5,22,15,5,3,1,0,69.7,False,none
F13,Micro_AutoCorr:hi@p90,LONG,counter,standard,7189,326.77,67.821,297,82.5,82.5,82.5,1.49,-284.4,5,22,14,5,5,0,1,72.7,False,none
F13,Micro_AutoCorr:hi@p90,SHORT,aligned,standard,7189,326.77,67.821,290,79.7,79.6,79.7,1.275,-454.2,4,22,16,5,5,1,1,75.8,False,none
F13,Micro_AutoCorr:hi@p90,SHORT,counter,standard,7371,335.05,69.538,304,79.3,79.3,79.3,1.056,-381.0,3,22,13,5,2,0,0,54.5,False,none
F13,Micro_AutoCorr:hi@p95,LONG,aligned,standard,3716,168.91,35.057,189,77.8,78.2,77.8,1.414,-406.2,4,22,17,5,4,1,0,75.8,False,none
F13,Micro_AutoCorr:hi@p95,LONG,counter,standard,3432,156.0,32.377,182,85.2,85.2,85.2,1.699,-172.4,5,22,14,5,5,0,0,72.7,False,none
F13,Micro_AutoCorr:hi@p95,SHORT,aligned,standard,3432,156.0,32.377,183,82.0,81.9,82.0,1.199,-568.9,5,22,15,5,3,1,0,69.7,False,none
F13,Micro_AutoCorr:hi@p95,SHORT,counter,standard,3716,168.91,35.057,188,80.9,80.9,80.9,1.22,-286.6,4,22,14,5,3,0,0,63.6,False,none
F13,Micro_AutoCorr:hi@p97,LONG,aligned,standard,2233,101.5,21.066,145,77.2,77.8,77.2,1.128,-571.4,4,22,14,5,1,1,0,57.6,False,none
F13,Micro_AutoCorr:hi@p97,LONG,counter,standard,2011,91.41,18.972,137,86.1,86.1,86.1,1.772,-153.0,3,22,14,5,5,0,0,66.7,False,none
F13,Micro_AutoCorr:hi@p97,SHORT,aligned,standard,2011,91.41,18.972,147,85.0,84.9,85.0,1.581,-273.6,5,22,17,5,4,1,0,78.8,False,none
F13,Micro_AutoCorr:hi@p97,SHORT,counter,standard,2233,101.5,21.066,148,81.1,81.1,81.1,1.306,-453.5,4,22,16,5,4,0,0,72.7,False,none
F13,Micro_AutoCorr:hi@p99,LONG,aligned,standard,749,34.05,7.066,73,83.6,83.6,83.6,1.822,-418.4,4,18,14,5,4,0,0,75.9,False,none
F13,Micro_AutoCorr:hi@p99,LONG,counter,standard,672,30.55,6.34,55,83.6,83.6,83.6,1.542,-153.0,4,21,16,5,3,0,0,71.9,False,none
F13,Micro_AutoCorr:hi@p99,SHORT,aligned,standard,672,30.55,6.34,57,80.7,80.7,80.7,1.168,-393.6,5,21,17,5,2,0,0,75.0,False,none
F13,Micro_AutoCorr:hi@p99,SHORT,counter,standard,749,34.05,7.066,72,77.8,77.8,77.8,0.738,-453.5,4,18,11,5,2,0,0,58.6,False,none
F13,Micro_AutoCorr:lo@p50,LONG,aligned,standard,38891,1767.77,366.896,753,78.2,78.4,78.2,1.139,-492.8,5,22,10,5,3,2,0,54.5,False,none
F13,Micro_AutoCorr:lo@p50,LONG,counter,standard,39446,1793.0,372.132,869,82.4,82.4,82.4,1.393,-517.9,6,22,15,6,5,2,1,76.5,False,none
F13,Micro_AutoCorr:lo@p50,SHORT,aligned,standard,39446,1793.0,372.132,860,77.4,77.7,77.4,1.067,-573.3,4,22,12,6,4,3,1,58.8,False,none
F13,Micro_AutoCorr:lo@p50,SHORT,counter,standard,38891,1767.77,366.896,737,79.0,79.2,79.0,1.26,-327.6,6,22,15,5,4,2,0,75.8,False,none
F13,Micro_AutoCorr:lo@p40,LONG,aligned,standard,31416,1428.0,296.377,653,78.9,79.1,78.9,1.128,-377.4,4,22,10,5,4,2,0,54.5,False,none
F13,Micro_AutoCorr:lo@p40,LONG,counter,standard,31832,1446.91,300.302,731,82.1,82.0,82.1,1.376,-331.9,5,22,16,6,5,2,1,76.5,False,none
F13,Micro_AutoCorr:lo@p40,SHORT,aligned,standard,31832,1446.91,300.302,733,77.6,77.9,77.6,1.033,-493.1,4,22,11,6,3,3,1,52.9,False,none
F13,Micro_AutoCorr:lo@p40,SHORT,counter,standard,31416,1428.0,296.377,630,78.7,79.1,78.7,1.208,-358.9,5,22,13,5,5,3,0,69.7,False,none
F13,Micro_AutoCorr:lo@p30,LONG,aligned,standard,23547,1070.32,222.142,530,78.7,78.8,78.7,1.114,-345.9,4,22,12,5,4,1,0,60.6,False,none
F13,Micro_AutoCorr:lo@p30,LONG,counter,standard,23806,1082.09,224.585,601,82.5,82.5,82.5,1.524,-274.3,5,22,17,6,6,2,1,82.4,False,none
F13,Micro_AutoCorr:lo@p30,SHORT,aligned,standard,23806,1082.09,224.585,609,77.7,77.9,77.7,1.025,-390.4,3,22,13,6,4,2,1,58.8,False,none
F13,Micro_AutoCorr:lo@p30,SHORT,counter,standard,23547,1070.32,222.142,488,79.7,80.0,79.7,1.274,-307.5,4,22,13,5,5,2,0,66.7,False,none
F13,Micro_AutoCorr:lo@p20,LONG,aligned,standard,15756,716.18,148.642,405,77.3,77.3,77.3,1.106,-412.3,5,22,14,5,4,0,0,69.7,False,none
F13,Micro_AutoCorr:lo@p20,LONG,counter,standard,15736,715.27,148.453,457,82.7,82.9,82.7,1.511,-226.0,5,22,15,6,6,2,0,76.5,False,none
F13,Micro_AutoCorr:lo@p20,SHORT,aligned,standard,15736,715.27,148.453,447,77.6,78.0,77.6,0.992,-285.8,3,22,12,6,4,2,0,55.9,False,none
F13,Micro_AutoCorr:lo@p20,SHORT,counter,standard,15756,716.18,148.642,383,79.6,80.1,79.6,1.348,-375.5,6,22,15,5,5,2,0,78.8,False,none
F13,Micro_AutoCorr:lo@p10,LONG,aligned,standard,8073,366.95,76.16,239,74.1,74.1,74.1,0.803,-294.1,2,22,8,5,2,0,0,36.4,False,none
F13,Micro_AutoCorr:lo@p10,LONG,counter,standard,7902,359.18,74.547,283,85.5,85.5,85.5,2.095,-233.3,6,22,18,6,6,1,0,88.2,False,none
F13,Micro_AutoCorr:lo@p10,SHORT,aligned,standard,7902,359.18,74.547,273,72.5,72.8,72.5,0.745,-306.0,3,22,8,6,1,1,0,35.3,False,none
F13,Micro_AutoCorr:lo@p10,SHORT,counter,standard,8073,366.95,76.16,226,82.7,82.7,82.7,1.506,-249.7,4,22,17,5,4,0,0,75.8,False,none
F13,Micro_AutoCorr:lo@p5,LONG,aligned,standard,4155,188.86,39.198,150,72.0,72.0,72.0,0.729,-294.1,2,22,8,5,2,0,0,36.4,False,none
F13,Micro_AutoCorr:lo@p5,LONG,counter,standard,3921,178.23,36.991,167,82.6,82.6,82.6,1.761,-300.6,5,21,15,6,4,0,0,72.7,False,none
F13,Micro_AutoCorr:lo@p5,SHORT,aligned,standard,3921,178.23,36.991,165,72.7,72.7,72.7,0.747,-290.7,3,21,9,6,2,0,0,42.4,False,none
F13,Micro_AutoCorr:lo@p5,SHORT,counter,standard,4155,188.86,39.198,140,85.7,85.7,85.7,1.997,-305.0,6,22,17,5,4,0,0,81.8,False,none
F13,Micro_AutoCorr:lo@p3,LONG,aligned,standard,2501,113.68,23.594,97,79.4,79.4,79.4,0.926,-294.1,4,22,13,5,2,0,0,57.6,False,none
F13,Micro_AutoCorr:lo@p3,LONG,counter,standard,2442,111.0,23.038,101,80.2,80.2,80.2,1.145,-233.3,3,20,13,6,3,0,0,59.4,False,none
F13,Micro_AutoCorr:lo@p3,SHORT,aligned,standard,2442,111.0,23.038,95,74.7,74.7,74.7,1.229,-153.0,3,20,10,6,4,0,0,53.1,False,none
F13,Micro_AutoCorr:lo@p3,SHORT,counter,standard,2501,113.68,23.594,85,87.1,87.1,87.1,2.351,-189.6,6,22,18,5,4,0,0,84.8,False,none
F13,Micro_AutoCorr:lo@p1,LONG,aligned,standard,895,40.68,8.443,43,76.7,76.7,76.7,1.06,-266.5,4,18,11,5,2,0,0,58.6,False,none
F13,Micro_AutoCorr:lo@p1,LONG,counter,standard,942,42.82,8.887,37,83.8,83.8,83.8,1.69,-207.0,4,18,15,5,3,0,0,75.9,False,none
F13,Micro_AutoCorr:lo@p1,SHORT,aligned,standard,942,42.82,8.887,38,71.1,71.1,71.1,0.725,-153.0,3,18,10,5,1,0,0,48.3,False,none
F13,Micro_AutoCorr:lo@p1,SHORT,counter,standard,895,40.68,8.443,38,81.6,81.6,81.6,1.213,-153.0,4,18,13,5,3,0,0,69.0,False,none
