family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Round_1000_Dist_ATR:hi@p97,LONG,aligned,standard,14313,650.59,135.028,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p97,LONG,counter,standard,13195,599.77,124.481,1,0.0,0.0,0.0,0.0,-15.1,0,1,0,1,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p97,SHORT,aligned,standard,13195,599.77,124.481,1,100.0,100.0,100.0,999.0,0.6,1,1,1,1,1,0,0,100.0,True,STAR
F13,Round_1000_Dist_ATR:hi@p97,SHORT,counter,standard,14313,650.59,135.028,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p99,LONG,aligned,standard,10061,457.32,94.915,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p99,LONG,counter,standard,9241,420.05,87.179,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p99,SHORT,aligned,standard,9241,420.05,87.179,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:hi@p99,SHORT,counter,standard,10061,457.32,94.915,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_1000_Dist_ATR:lo@p50,LONG,aligned,standard,28794,1308.82,271.642,1070,79.3,79.4,79.3,1.218,-613.3,5,22,12,6,5,1,0,64.7,False,none
F13,Round_1000_Dist_ATR:lo@p50,LONG,counter,standard,30252,1375.09,285.396,1216,81.9,81.9,81.9,1.346,-593.4,6,22,18,6,6,4,1,88.2,False,none
F13,Round_1000_Dist_ATR:lo@p50,SHORT,aligned,standard,30252,1375.09,285.396,1155,78.6,78.8,78.6,1.074,-559.0,5,22,13,6,2,4,1,58.8,False,none
F13,Round_1000_Dist_ATR:lo@p50,SHORT,counter,standard,28794,1308.82,271.642,1109,78.3,78.5,78.3,1.17,-492.9,5,22,15,6,5,4,0,73.5,False,none
F13,Round_1000_Dist_ATR:lo@p40,LONG,aligned,standard,23336,1060.73,220.151,991,79.5,79.6,79.5,1.226,-613.3,5,22,12,6,5,1,0,64.7,False,none
F13,Round_1000_Dist_ATR:lo@p40,LONG,counter,standard,24179,1099.05,228.104,1089,81.3,81.3,81.3,1.291,-547.8,6,22,17,6,6,4,1,85.3,False,none
F13,Round_1000_Dist_ATR:lo@p40,SHORT,aligned,standard,24179,1099.05,228.104,1061,78.5,78.6,78.5,1.091,-580.9,5,22,13,6,2,3,1,58.8,False,none
F13,Round_1000_Dist_ATR:lo@p40,SHORT,counter,standard,23336,1060.73,220.151,1031,78.2,78.3,78.2,1.168,-492.9,6,22,15,6,6,2,0,79.4,False,none
F13,Round_1000_Dist_ATR:lo@p30,LONG,aligned,standard,17983,817.41,169.651,865,78.6,78.7,78.6,1.176,-613.3,3,22,12,6,5,1,0,58.8,False,none
F13,Round_1000_Dist_ATR:lo@p30,LONG,counter,standard,18353,834.23,173.142,933,80.6,80.6,80.6,1.257,-570.7,6,22,15,6,6,2,1,79.4,False,none
F13,Round_1000_Dist_ATR:lo@p30,SHORT,aligned,standard,18353,834.23,173.142,887,78.6,78.7,78.6,1.107,-422.9,5,22,15,6,4,1,1,70.6,False,none
F13,Round_1000_Dist_ATR:lo@p30,SHORT,counter,standard,17983,817.41,169.651,889,78.4,78.6,78.4,1.172,-607.3,5,22,15,6,6,2,0,76.5,False,none
F13,Round_1000_Dist_ATR:lo@p20,LONG,aligned,standard,12567,571.23,118.557,674,79.5,79.6,79.5,1.28,-641.4,5,22,13,6,5,1,0,67.6,False,none
F13,Round_1000_Dist_ATR:lo@p20,LONG,counter,standard,12692,576.91,119.736,705,80.4,80.4,80.4,1.23,-587.4,6,22,15,6,5,1,1,76.5,False,none
F13,Round_1000_Dist_ATR:lo@p20,SHORT,aligned,standard,12692,576.91,119.736,685,78.0,78.1,78.0,1.027,-417.5,4,22,13,6,3,1,1,58.8,False,none
F13,Round_1000_Dist_ATR:lo@p20,SHORT,counter,standard,12567,571.23,118.557,677,76.7,76.9,76.7,1.127,-509.2,4,22,13,6,4,2,0,61.8,False,none
F13,Round_1000_Dist_ATR:lo@p10,LONG,aligned,standard,7061,320.95,66.613,434,79.0,79.2,79.0,1.172,-445.3,5,22,13,6,4,1,0,64.7,False,none
F13,Round_1000_Dist_ATR:lo@p10,LONG,counter,standard,6986,317.55,65.906,468,80.3,80.3,80.3,1.307,-224.8,5,22,14,6,5,1,1,70.6,False,none
F13,Round_1000_Dist_ATR:lo@p10,SHORT,aligned,standard,6986,317.55,65.906,437,76.7,76.8,76.7,0.934,-436.3,4,22,11,6,3,1,1,52.9,False,none
F13,Round_1000_Dist_ATR:lo@p10,SHORT,counter,standard,7061,320.95,66.613,417,76.5,76.7,76.5,1.096,-645.4,4,22,13,6,4,1,0,61.8,False,none
F13,Round_1000_Dist_ATR:lo@p5,LONG,aligned,standard,4295,195.23,40.519,279,81.4,81.4,81.4,1.388,-384.2,5,21,13,6,5,0,0,69.7,False,none
F13,Round_1000_Dist_ATR:lo@p5,LONG,counter,standard,3948,179.45,37.245,280,78.6,78.6,78.6,1.258,-391.5,4,22,12,5,4,0,1,60.6,False,none
F13,Round_1000_Dist_ATR:lo@p5,SHORT,aligned,standard,3948,179.45,37.245,277,78.7,78.7,78.7,1.025,-487.2,4,22,10,5,2,0,0,48.5,False,none
F13,Round_1000_Dist_ATR:lo@p5,SHORT,counter,standard,4295,195.23,40.519,269,72.9,73.1,72.9,0.922,-438.0,3,21,10,6,3,1,0,48.5,False,none
F13,Round_1000_Dist_ATR:lo@p3,LONG,aligned,standard,2973,135.14,28.047,210,79.5,79.9,79.5,1.332,-426.2,5,21,13,6,5,1,0,69.7,False,none
F13,Round_1000_Dist_ATR:lo@p3,LONG,counter,standard,2723,123.77,25.689,196,76.5,76.5,76.5,1.018,-473.4,2,21,10,5,2,0,0,43.8,False,none
F13,Round_1000_Dist_ATR:lo@p3,SHORT,aligned,standard,2723,123.77,25.689,186,75.8,75.8,75.8,0.949,-306.0,3,21,10,5,2,0,0,46.9,False,none
F13,Round_1000_Dist_ATR:lo@p3,SHORT,counter,standard,2973,135.14,28.047,191,73.8,74.2,73.8,1.089,-441.5,4,21,11,6,4,1,0,57.6,False,none
F13,Round_1000_Dist_ATR:lo@p1,LONG,aligned,standard,1395,63.41,13.16,105,81.9,81.9,81.9,1.686,-306.0,4,19,12,6,4,0,0,64.5,False,none
F13,Round_1000_Dist_ATR:lo@p1,LONG,counter,standard,1313,59.68,12.387,97,77.3,77.3,77.3,1.234,-153.0,5,21,10,5,2,0,0,53.1,False,none
F13,Round_1000_Dist_ATR:lo@p1,SHORT,aligned,standard,1313,59.68,12.387,86,80.2,80.2,80.2,1.025,-306.0,3,21,13,5,3,0,0,59.4,False,none
F13,Round_1000_Dist_ATR:lo@p1,SHORT,counter,standard,1395,63.41,13.16,106,77.4,78.1,77.4,1.271,-250.5,4,19,10,6,4,1,0,58.1,False,none
F13,Round_100_Dist_ATR:hi@p50,LONG,aligned,standard,47690,2167.73,449.906,284,79.2,79.2,79.2,0.96,-268.4,2,21,10,5,2,0,0,43.8,False,none
F13,Round_100_Dist_ATR:hi@p50,LONG,counter,standard,45449,2065.86,428.764,317,85.2,85.2,85.2,1.782,-193.7,5,21,18,5,5,0,0,87.5,False,none
F13,Round_100_Dist_ATR:hi@p50,SHORT,aligned,standard,45449,2065.86,428.764,319,77.1,77.4,77.1,0.946,-220.8,3,21,9,5,2,1,0,43.8,False,none
F13,Round_100_Dist_ATR:hi@p50,SHORT,counter,standard,47690,2167.73,449.906,274,77.0,77.3,77.0,1.011,-193.3,2,21,9,5,2,1,0,40.6,False,none
F13,Round_100_Dist_ATR:hi@p60,LONG,aligned,standard,41564,1889.27,392.113,126,77.0,77.0,77.0,0.86,-142.8,1,18,8,5,2,0,0,37.9,False,none
F13,Round_100_Dist_ATR:hi@p60,LONG,counter,standard,38958,1770.82,367.528,144,84.7,84.7,84.7,1.836,-106.3,5,18,14,5,5,0,0,82.8,False,none
F13,Round_100_Dist_ATR:hi@p60,SHORT,aligned,standard,38958,1770.82,367.528,148,75.0,75.0,75.0,0.842,-154.2,3,18,11,5,2,0,0,55.2,False,none
F13,Round_100_Dist_ATR:hi@p60,SHORT,counter,standard,41564,1889.27,392.113,127,87.4,87.4,87.4,2.07,-141.7,4,18,11,5,5,0,0,69.0,False,none
F13,Round_100_Dist_ATR:hi@p70,LONG,aligned,standard,35049,1593.14,330.651,36,66.7,66.7,66.7,0.742,-112.5,2,8,5,5,1,0,0,47.1,False,none
F13,Round_100_Dist_ATR:hi@p70,LONG,counter,standard,32381,1471.86,305.481,55,80.0,80.0,80.0,1.401,-88.5,2,10,7,5,4,0,0,68.4,False,none
F13,Round_100_Dist_ATR:hi@p70,SHORT,aligned,standard,32381,1471.86,305.481,54,79.6,79.6,79.6,1.236,-89.0,2,10,6,5,3,0,0,57.9,False,none
F13,Round_100_Dist_ATR:hi@p70,SHORT,counter,standard,35049,1593.14,330.651,39,79.5,79.5,79.5,1.009,-98.0,2,8,5,5,3,0,0,58.8,False,none
F13,Round_100_Dist_ATR:hi@p80,LONG,aligned,standard,27932,1269.64,263.509,4,75.0,75.0,75.0,2.481,-34.5,1,4,3,3,2,0,0,66.7,False,none
F13,Round_100_Dist_ATR:hi@p80,LONG,counter,standard,25454,1157.0,240.132,12,66.7,66.7,66.7,0.724,-52.0,0,3,1,4,1,0,0,25.0,False,none
F13,Round_100_Dist_ATR:hi@p80,SHORT,aligned,standard,25454,1157.0,240.132,13,84.6,84.6,84.6,3.063,-47.4,1,3,2,4,3,0,0,75.0,False,none
F13,Round_100_Dist_ATR:hi@p80,SHORT,counter,standard,27932,1269.64,263.509,4,75.0,75.0,75.0,0.605,-41.8,1,4,3,3,2,0,0,66.7,False,none
F13,Round_100_Dist_ATR:hi@p90,LONG,aligned,standard,19656,893.45,185.434,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p90,LONG,counter,standard,17353,788.77,163.708,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p90,SHORT,aligned,standard,17353,788.77,163.708,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p90,SHORT,counter,standard,19656,893.45,185.434,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p95,LONG,aligned,standard,14445,656.59,136.274,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p95,LONG,counter,standard,12403,563.77,117.009,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p95,SHORT,aligned,standard,12403,563.77,117.009,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p95,SHORT,counter,standard,14445,656.59,136.274,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p97,LONG,aligned,standard,11744,533.82,110.792,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p97,LONG,counter,standard,9895,449.77,93.349,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p97,SHORT,aligned,standard,9895,449.77,93.349,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p97,SHORT,counter,standard,11744,533.82,110.792,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p99,LONG,aligned,standard,7612,346.0,71.811,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p99,LONG,counter,standard,6213,282.41,58.613,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p99,SHORT,aligned,standard,6213,282.41,58.613,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:hi@p99,SHORT,counter,standard,7612,346.0,71.811,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Round_100_Dist_ATR:lo@p50,LONG,aligned,standard,28837,1310.77,272.047,1097,79.3,79.5,79.3,1.241,-641.4,6,22,14,6,5,2,0,73.5,False,none
F13,Round_100_Dist_ATR:lo@p50,LONG,counter,standard,30985,1408.41,292.311,1227,81.5,81.5,81.5,1.341,-657.1,6,22,19,6,6,5,1,91.2,False,none
F13,Round_100_Dist_ATR:lo@p50,SHORT,aligned,standard,30985,1408.41,292.311,1180,78.6,78.7,78.6,1.085,-566.5,4,22,12,6,2,4,1,52.9,False,none
F13,Round_100_Dist_ATR:lo@p50,SHORT,counter,standard,28837,1310.77,272.047,1134,78.8,79.0,78.8,1.155,-666.5,5,22,14,6,4,3,0,67.6,False,none
F13,Round_100_Dist_ATR:lo@p40,LONG,aligned,standard,22966,1043.91,216.66,1029,79.6,79.7,79.6,1.265,-531.5,5,22,13,6,5,2,0,67.6,False,none
F13,Round_100_Dist_ATR:lo@p40,LONG,counter,standard,24610,1118.64,232.17,1161,81.2,81.2,81.2,1.327,-657.1,6,22,18,6,5,5,1,85.3,False,none
F13,Round_100_Dist_ATR:lo@p40,SHORT,aligned,standard,24610,1118.64,232.17,1098,78.7,78.8,78.7,1.101,-731.4,5,22,11,6,4,3,1,58.8,False,none
F13,Round_100_Dist_ATR:lo@p40,SHORT,counter,standard,22966,1043.91,216.66,1063,78.6,78.7,78.6,1.168,-676.1,4,22,14,6,4,2,0,64.7,False,none
F13,Round_100_Dist_ATR:lo@p30,LONG,aligned,standard,17223,782.86,162.481,931,77.4,77.6,77.4,1.129,-759.0,4,22,11,6,4,2,0,55.9,False,none
F13,Round_100_Dist_ATR:lo@p30,LONG,counter,standard,18440,838.18,173.962,1036,81.1,81.0,81.1,1.31,-671.8,6,22,16,6,6,4,1,82.4,False,none
F13,Round_100_Dist_ATR:lo@p30,SHORT,aligned,standard,18440,838.18,173.962,1004,78.1,78.2,78.1,1.071,-743.3,5,22,12,6,2,3,1,55.9,False,none
F13,Round_100_Dist_ATR:lo@p30,SHORT,counter,standard,17223,782.86,162.481,980,79.0,79.1,79.0,1.191,-448.7,4,22,15,6,4,2,0,67.6,False,none
F13,Round_100_Dist_ATR:lo@p20,LONG,aligned,standard,11622,528.27,109.642,779,77.9,78.0,77.9,1.119,-613.6,6,22,13,6,4,1,0,67.6,False,none
F13,Round_100_Dist_ATR:lo@p20,LONG,counter,standard,12259,557.23,115.651,898,81.1,81.0,81.1,1.276,-653.7,6,22,16,6,6,1,1,82.4,False,none
F13,Round_100_Dist_ATR:lo@p20,SHORT,aligned,standard,12259,557.23,115.651,866,78.9,78.9,78.9,1.079,-568.1,4,22,11,6,4,2,1,55.9,False,none
F13,Round_100_Dist_ATR:lo@p20,SHORT,counter,standard,11622,528.27,109.642,849,78.6,78.7,78.6,1.226,-385.1,6,22,15,6,4,1,0,73.5,False,none
F13,Round_100_Dist_ATR:lo@p10,LONG,aligned,standard,5782,262.82,54.547,575,78.6,78.7,78.6,1.168,-448.9,6,22,13,6,4,1,0,67.6,False,none
F13,Round_100_Dist_ATR:lo@p10,LONG,counter,standard,5980,271.82,56.415,656,81.2,81.2,81.2,1.228,-569.4,6,22,16,6,6,1,0,82.4,False,none
F13,Round_100_Dist_ATR:lo@p10,SHORT,aligned,standard,5980,271.82,56.415,629,78.9,78.9,78.9,1.027,-512.6,4,22,15,6,2,2,1,61.8,False,none
F13,Round_100_Dist_ATR:lo@p10,SHORT,counter,standard,5782,262.82,54.547,620,79.0,79.0,79.0,1.309,-364.1,6,22,15,6,5,0,0,76.5,False,none
F13,Round_100_Dist_ATR:lo@p5,LONG,aligned,standard,2917,132.59,27.519,402,80.6,80.8,80.6,1.294,-448.9,4,22,13,6,4,1,0,61.8,False,none
F13,Round_100_Dist_ATR:lo@p5,LONG,counter,standard,3016,137.09,28.453,401,80.5,80.5,80.5,1.106,-392.1,3,22,12,6,4,1,0,55.9,False,none
F13,Round_100_Dist_ATR:lo@p5,SHORT,aligned,standard,3016,137.09,28.453,404,82.2,82.6,82.2,1.325,-427.7,4,22,14,6,4,2,1,64.7,False,none
F13,Round_100_Dist_ATR:lo@p5,SHORT,counter,standard,2917,132.59,27.519,421,78.1,78.1,78.1,1.375,-223.6,5,22,16,6,6,0,0,79.4,False,none
F13,Round_100_Dist_ATR:lo@p3,LONG,aligned,standard,1778,80.82,16.774,290,80.0,80.0,80.0,1.258,-376.2,5,22,12,6,4,0,0,61.8,False,none
F13,Round_100_Dist_ATR:lo@p3,LONG,counter,standard,1803,81.95,17.009,278,79.1,79.1,79.1,1.043,-537.4,5,22,13,6,3,1,0,61.8,False,none
F13,Round_100_Dist_ATR:lo@p3,SHORT,aligned,standard,1803,81.95,17.009,285,82.5,83.0,82.5,1.353,-313.7,5,22,17,6,4,2,1,76.5,False,none
F13,Round_100_Dist_ATR:lo@p3,SHORT,counter,standard,1778,80.82,16.774,299,80.6,80.6,80.6,1.652,-336.7,5,22,15,6,6,0,0,76.5,False,none
F13,Round_100_Dist_ATR:lo@p1,LONG,aligned,standard,604,27.45,5.698,111,86.5,86.5,86.5,1.655,-306.0,5,20,15,5,3,0,0,74.2,False,none
F13,Round_100_Dist_ATR:lo@p1,LONG,counter,standard,615,27.95,5.802,101,81.2,81.0,81.2,1.338,-381.3,5,21,12,5,2,1,0,59.4,False,none
F13,Round_100_Dist_ATR:lo@p1,SHORT,aligned,standard,615,27.95,5.802,105,82.9,84.5,82.9,1.24,-153.0,3,21,14,5,3,2,0,62.5,False,none
F13,Round_100_Dist_ATR:lo@p1,SHORT,counter,standard,604,27.45,5.698,111,77.5,77.5,77.5,1.829,-166.7,5,20,12,5,5,0,0,71.0,False,none
