family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Micro_CSSpread:hi@p99,LONG,counter,standard,2020,91.82,19.057,20,65.0,65.0,65.0,0.948,-153.0,2,9,5,5,2,0,0,47.4,False,none
F13,Micro_CSSpread:hi@p99,SHORT,aligned,standard,2020,91.82,19.057,22,86.4,86.4,86.4,1.213,-306.0,4,9,8,5,4,0,0,84.2,False,none
F13,Micro_CSSpread:hi@p99,SHORT,counter,standard,2214,100.64,20.887,19,89.5,89.5,89.5,3.834,-60.0,4,10,8,5,4,0,0,80.0,False,none
F13,Micro_CSSpread:lo@p50,LONG,aligned,standard,34538,1569.91,325.83,776,77.6,77.6,77.6,1.193,-351.4,6,22,14,5,4,0,0,72.7,False,none
F13,Micro_CSSpread:lo@p50,LONG,counter,standard,36196,1645.27,341.472,878,81.8,81.8,81.8,1.471,-412.1,6,22,17,6,5,2,0,82.4,False,none
F13,Micro_CSSpread:lo@p50,SHORT,aligned,standard,36196,1645.27,341.472,852,79.7,79.8,79.7,1.191,-608.0,5,22,14,6,5,2,0,70.6,False,none
F13,Micro_CSSpread:lo@p50,SHORT,counter,standard,34538,1569.91,325.83,732,78.8,78.8,78.8,1.169,-347.9,5,22,14,5,4,0,0,69.7,False,none
F13,Micro_CSSpread:lo@p40,LONG,aligned,standard,27613,1255.14,260.5,620,77.6,77.6,77.6,1.179,-357.5,5,22,12,5,3,0,0,60.6,False,none
F13,Micro_CSSpread:lo@p40,LONG,counter,standard,28847,1311.23,272.142,738,82.7,82.7,82.7,1.434,-443.5,6,22,16,6,5,0,0,79.4,False,none
F13,Micro_CSSpread:lo@p40,SHORT,aligned,standard,28847,1311.23,272.142,733,78.4,78.4,78.4,1.124,-451.9,5,22,15,6,5,1,0,73.5,False,none
F13,Micro_CSSpread:lo@p40,SHORT,counter,standard,27613,1255.14,260.5,621,79.2,79.2,79.2,1.223,-333.8,5,22,14,5,4,0,0,69.7,False,none
F13,Micro_CSSpread:lo@p30,LONG,aligned,standard,20780,944.55,196.038,544,78.3,78.3,78.3,1.252,-286.8,5,22,12,5,4,0,0,63.6,False,none
F13,Micro_CSSpread:lo@p30,LONG,counter,standard,21686,985.73,204.585,585,81.2,81.2,81.2,1.309,-314.5,6,22,17,6,5,0,0,82.4,False,none
F13,Micro_CSSpread:lo@p30,SHORT,aligned,standard,21686,985.73,204.585,581,78.7,78.6,78.7,1.155,-524.0,5,22,13,6,4,1,0,64.7,False,none
F13,Micro_CSSpread:lo@p30,SHORT,counter,standard,20780,944.55,196.038,506,80.0,80.0,80.0,1.267,-337.4,4,22,13,5,4,0,0,63.6,False,none
F13,Micro_CSSpread:lo@p20,LONG,aligned,standard,13868,630.36,130.83,415,79.8,79.8,79.8,1.136,-390.0,4,22,14,5,2,0,0,60.6,False,none
F13,Micro_CSSpread:lo@p20,LONG,counter,standard,14409,654.95,135.934,465,82.4,82.4,82.4,1.332,-311.8,4,22,15,6,5,0,0,70.6,False,none
F13,Micro_CSSpread:lo@p20,SHORT,aligned,standard,14409,654.95,135.934,457,78.8,78.9,78.8,1.161,-277.7,5,22,12,6,5,1,0,64.7,False,none
F13,Micro_CSSpread:lo@p20,SHORT,counter,standard,13868,630.36,130.83,381,79.5,79.5,79.5,1.192,-275.9,3,22,14,5,3,0,0,60.6,False,none
F13,Micro_CSSpread:lo@p10,LONG,aligned,standard,7076,321.64,66.755,241,77.6,77.6,77.6,0.884,-317.4,4,22,13,5,1,0,0,54.5,False,none
F13,Micro_CSSpread:lo@p10,LONG,counter,standard,7318,332.64,69.038,268,81.7,81.7,81.7,1.28,-262.0,4,22,14,6,4,0,0,64.7,False,none
F13,Micro_CSSpread:lo@p10,SHORT,aligned,standard,7318,332.64,69.038,267,80.1,80.1,80.1,1.067,-228.2,4,22,11,6,3,0,0,52.9,False,none
F13,Micro_CSSpread:lo@p10,SHORT,counter,standard,7076,321.64,66.755,233,83.3,83.3,83.3,1.54,-219.8,5,22,17,5,5,0,0,81.8,False,none
F13,Micro_CSSpread:lo@p5,LONG,aligned,standard,3662,166.45,34.547,132,77.3,77.3,77.3,0.946,-213.6,3,22,11,5,3,0,0,51.5,False,none
F13,Micro_CSSpread:lo@p5,LONG,counter,standard,3678,167.18,34.698,157,84.1,84.1,84.1,1.476,-181.5,5,21,13,5,3,0,0,65.6,False,none
F13,Micro_CSSpread:lo@p5,SHORT,aligned,standard,3678,167.18,34.698,147,79.6,79.6,79.6,1.083,-306.0,4,21,11,5,3,0,0,56.2,False,none
F13,Micro_CSSpread:lo@p5,SHORT,counter,standard,3662,166.45,34.547,128,85.9,85.9,85.9,1.888,-220.1,4,22,16,5,5,0,0,75.8,False,none
F13,Micro_CSSpread:lo@p3,LONG,aligned,standard,2227,101.23,21.009,78,74.4,74.4,74.4,0.981,-194.1,2,20,11,5,2,0,0,48.4,False,none
F13,Micro_CSSpread:lo@p3,LONG,counter,standard,2263,102.86,21.349,106,84.0,84.0,84.0,1.696,-153.0,5,20,13,5,3,0,0,67.7,False,none
F13,Micro_CSSpread:lo@p3,SHORT,aligned,standard,2263,102.86,21.349,103,79.6,79.6,79.6,1.194,-155.6,3,20,11,5,3,0,0,54.8,False,none
F13,Micro_CSSpread:lo@p3,SHORT,counter,standard,2227,101.23,21.009,73,84.9,84.9,84.9,1.765,-153.0,5,20,15,5,4,0,0,77.4,False,none
F13,Micro_CSSpread:lo@p1,LONG,aligned,standard,819,37.23,7.726,28,67.9,67.9,67.9,0.774,-153.0,1,16,8,5,3,0,0,44.4,False,none
F13,Micro_CSSpread:lo@p1,LONG,counter,standard,826,37.55,7.792,37,81.1,81.1,81.1,1.354,-151.8,4,14,10,5,3,0,0,68.0,False,none
F13,Micro_CSSpread:lo@p1,SHORT,aligned,standard,826,37.55,7.792,38,86.8,86.8,86.8,1.794,-92.0,4,14,11,5,4,0,0,76.0,False,none
F13,Micro_CSSpread:lo@p1,SHORT,counter,standard,819,37.23,7.726,27,92.6,92.6,92.6,3.451,-99.8,5,16,14,5,4,0,0,85.2,False,surface
F13,Micro_Entropy:hi@p50,LONG,aligned,standard,26670,1212.27,251.604,645,77.7,77.8,77.7,0.994,-363.2,4,22,11,6,4,1,0,55.9,False,none
F13,Micro_Entropy:hi@p50,LONG,counter,standard,25972,1180.55,245.019,681,83.4,83.7,83.4,1.551,-269.7,6,22,17,6,6,2,0,85.3,False,none
F13,Micro_Entropy:hi@p50,SHORT,aligned,standard,25972,1180.55,245.019,663,78.3,78.2,78.3,1.02,-320.2,3,22,14,6,3,1,0,58.8,False,none
F13,Micro_Entropy:hi@p50,SHORT,counter,standard,26670,1212.27,251.604,607,81.4,81.5,81.4,1.398,-345.7,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_Entropy:hi@p60,LONG,aligned,standard,26670,1212.27,251.604,645,77.7,77.8,77.7,0.994,-363.2,4,22,11,6,4,1,0,55.9,False,none
F13,Micro_Entropy:hi@p60,LONG,counter,standard,25972,1180.55,245.019,681,83.4,83.7,83.4,1.551,-269.7,6,22,17,6,6,2,0,85.3,False,none
F13,Micro_Entropy:hi@p60,SHORT,aligned,standard,25972,1180.55,245.019,663,78.3,78.2,78.3,1.02,-320.2,3,22,14,6,3,1,0,58.8,False,none
F13,Micro_Entropy:hi@p60,SHORT,counter,standard,26670,1212.27,251.604,607,81.4,81.5,81.4,1.398,-345.7,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_Entropy:hi@p70,LONG,aligned,standard,15637,710.77,147.519,459,76.9,77.1,76.9,0.988,-567.9,4,22,10,6,2,1,0,47.1,False,none
F13,Micro_Entropy:hi@p70,LONG,counter,standard,15148,688.55,142.906,480,84.0,84.1,84.0,1.582,-294.6,6,22,17,6,5,1,0,82.4,False,none
F13,Micro_Entropy:hi@p70,SHORT,aligned,standard,15148,688.55,142.906,463,77.5,77.5,77.5,1.074,-233.9,3,22,13,6,4,1,0,58.8,False,none
F13,Micro_Entropy:hi@p70,SHORT,counter,standard,15637,710.77,147.519,434,80.6,80.8,80.6,1.282,-407.2,4,22,15,5,4,1,0,69.7,False,none
F13,Micro_Entropy:hi@p80,LONG,aligned,standard,13432,610.55,126.717,368,79.6,79.8,79.6,1.218,-462.8,3,22,13,6,5,1,0,61.8,False,none
F13,Micro_Entropy:hi@p80,LONG,counter,standard,12768,580.36,120.453,384,83.3,83.6,83.3,1.441,-294.6,5,22,15,5,4,1,0,72.7,False,none
F13,Micro_Entropy:hi@p80,SHORT,aligned,standard,12768,580.36,120.453,372,77.7,77.6,77.7,1.125,-209.0,5,22,13,5,3,1,0,63.6,False,none
F13,Micro_Entropy:hi@p80,SHORT,counter,standard,13432,610.55,126.717,356,79.2,79.4,79.2,1.131,-407.2,3,22,13,5,4,1,0,60.6,False,none
F13,Micro_Entropy:hi@p90,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p90,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p90,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p90,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p95,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p95,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p95,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p95,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p97,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p97,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p97,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p97,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p99,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p99,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p99,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:hi@p99,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_Entropy:lo@p50,LONG,aligned,standard,31280,1421.82,295.094,816,78.9,79.1,78.9,1.182,-445.1,5,22,13,6,4,2,0,64.7,False,none
F13,Micro_Entropy:lo@p50,LONG,counter,standard,31708,1441.27,299.132,915,81.3,81.2,81.3,1.268,-423.9,5,22,15,6,6,4,1,76.5,False,none
F13,Micro_Entropy:lo@p50,SHORT,aligned,standard,31708,1441.27,299.132,893,79.1,79.2,79.1,1.085,-477.9,6,22,13,6,3,2,1,64.7,False,none
F13,Micro_Entropy:lo@p50,SHORT,counter,standard,31280,1421.82,295.094,844,78.6,78.7,78.6,1.127,-380.2,4,22,14,6,5,3,0,67.6,False,none
F13,Micro_Entropy:lo@p40,LONG,aligned,standard,26790,1217.73,252.736,756,78.4,78.6,78.4,1.148,-406.9,5,22,12,6,4,2,0,61.8,False,none
F13,Micro_Entropy:lo@p40,LONG,counter,standard,27237,1238.05,256.953,824,80.8,80.8,80.8,1.226,-511.6,5,22,14,6,6,3,1,73.5,False,none
F13,Micro_Entropy:lo@p40,SHORT,aligned,standard,27237,1238.05,256.953,829,79.0,79.2,79.0,1.088,-411.3,5,22,12,6,3,2,1,58.8,False,none
F13,Micro_Entropy:lo@p40,SHORT,counter,standard,26790,1217.73,252.736,774,79.3,79.5,79.3,1.174,-380.2,4,22,13,6,5,3,0,64.7,False,none
F13,Micro_Entropy:lo@p30,LONG,aligned,standard,16019,728.14,151.123,582,79.6,79.7,79.6,1.204,-400.3,5,22,13,6,4,1,0,64.7,False,none
F13,Micro_Entropy:lo@p30,LONG,counter,standard,16192,736.0,152.755,636,81.3,81.2,81.3,1.284,-402.5,6,22,15,6,6,3,1,79.4,False,none
F13,Micro_Entropy:lo@p30,SHORT,aligned,standard,16192,736.0,152.755,627,78.9,79.2,78.9,1.103,-492.6,5,22,15,6,3,2,1,67.6,False,none
F13,Micro_Entropy:lo@p30,SHORT,counter,standard,16019,728.14,151.123,595,79.5,79.8,79.5,1.223,-462.1,5,22,14,6,5,2,0,70.6,False,none
F13,Micro_Entropy:lo@p20,LONG,aligned,standard,9405,427.5,88.726,424,80.0,80.3,80.0,1.362,-443.5,4,22,12,6,4,2,0,58.8,False,none
F13,Micro_Entropy:lo@p20,LONG,counter,standard,9486,431.18,89.491,455,80.7,80.5,80.7,1.23,-402.5,4,22,14,6,5,3,1,67.6,False,none
F13,Micro_Entropy:lo@p20,SHORT,aligned,standard,9486,431.18,89.491,434,80.0,80.3,80.0,1.174,-290.5,3,22,16,6,3,2,1,64.7,False,none
F13,Micro_Entropy:lo@p20,SHORT,counter,standard,9405,427.5,88.726,464,79.5,79.5,79.5,1.171,-374.6,5,22,14,6,5,0,0,70.6,False,none
F13,Micro_Entropy:lo@p10,LONG,aligned,standard,5779,262.68,54.519,305,78.7,79.2,78.7,1.326,-306.0,4,22,14,6,4,2,0,64.7,False,none
F13,Micro_Entropy:lo@p10,LONG,counter,standard,5819,264.5,54.896,294,78.2,78.1,78.2,1.026,-306.4,3,22,12,6,3,2,1,52.9,False,none
F13,Micro_Entropy:lo@p10,SHORT,aligned,standard,5819,264.5,54.896,269,80.7,81.3,80.7,1.261,-290.1,3,22,14,6,3,2,0,58.8,False,none
F13,Micro_Entropy:lo@p10,SHORT,counter,standard,5779,262.68,54.519,314,79.0,79.0,79.0,1.141,-555.6,4,22,13,6,4,0,0,61.8,False,none
F13,Micro_Entropy:lo@p5,LONG,aligned,standard,2555,116.14,24.104,221,77.4,77.7,77.4,1.271,-207.6,4,22,13,6,3,1,0,58.8,False,none
F13,Micro_Entropy:lo@p5,LONG,counter,standard,2472,112.36,23.321,191,77.5,77.4,77.5,1.11,-336.7,3,22,12,6,4,1,0,55.9,False,none
F13,Micro_Entropy:lo@p5,SHORT,aligned,standard,2472,112.36,23.321,178,77.0,77.4,77.0,1.115,-369.9,4,22,13,6,3,1,0,58.8,False,none
F13,Micro_Entropy:lo@p5,SHORT,counter,standard,2555,116.14,24.104,228,77.2,77.2,77.2,1.162,-627.9,4,22,13,6,5,0,0,64.7,False,none
F13,Micro_Entropy:lo@p3,LONG,aligned,standard,1462,66.45,13.792,156,79.5,80.0,79.5,1.518,-153.0,4,22,14,6,4,1,0,64.7,False,none
F13,Micro_Entropy:lo@p3,LONG,counter,standard,1354,61.55,12.774,125,76.8,76.6,76.8,1.113,-292.5,4,22,15,5,3,1,0,66.7,False,none
F13,Micro_Entropy:lo@p3,SHORT,aligned,standard,1354,61.55,12.774,122,76.2,76.9,76.2,1.068,-318.6,3,22,12,5,3,1,0,54.5,False,none
F13,Micro_Entropy:lo@p3,SHORT,counter,standard,1462,66.45,13.792,156,75.6,75.6,75.6,1.115,-627.9,4,22,11,6,5,0,0,58.8,False,none
F13,Micro_Entropy:lo@p1,LONG,aligned,standard,386,17.55,3.642,73,76.7,77.8,76.7,1.507,-153.0,4,22,13,6,4,1,0,61.8,False,none
F13,Micro_Entropy:lo@p1,LONG,counter,standard,369,16.77,3.481,55,80.0,80.0,80.0,1.814,-156.8,4,18,11,5,4,0,0,67.9,False,none
F13,Micro_Entropy:lo@p1,SHORT,aligned,standard,369,16.77,3.481,52,82.7,82.7,82.7,1.314,-306.0,4,18,12,5,4,0,0,71.4,False,none
F13,Micro_Entropy:lo@p1,SHORT,counter,standard,386,17.55,3.642,74,77.0,77.0,77.0,1.291,-153.0,4,22,11,6,3,0,0,52.9,False,none
