family,signal_def,direction,d2d_mode,gating,trades,total_firings,firings_per_week,firings_per_day,mask_bars,WR,wr_pre_fc,wr_post_fc,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,persistence,exit_FC,exit_EOD,survival,tier
F13,OBVf_DirStepCount:lo@p20,SHORT,aligned,standard,511,511,23.23,4.821,13163,78.3,78.4,78.3,1.163,-306.0,4,22,14,6,4,64.7,2,0,False,none
F13,Micro_GarmanKlass:hi@p50,SHORT,counter,standard,1191,1191,54.14,11.236,24078,78.2,78.3,78.2,1.153,-678.6,4,22,14,6,4,64.7,4,0,False,none
F13,D2D_ATR:hi@p60,SHORT,counter,standard,1185,1185,53.86,11.179,18911,78.2,78.4,78.2,1.164,-492.9,4,22,14,6,4,64.7,4,0,False,none
F13,Micro_GarmanKlass:hi@p60,SHORT,counter,standard,1180,1180,53.64,11.132,18934,78.2,78.4,78.2,1.156,-678.6,4,22,14,6,4,64.7,4,0,False,none
F13,Bar_Range:hi@p70,SHORT,counter,standard,1136,1136,51.64,10.717,14197,78.2,78.4,78.2,1.14,-634.3,4,22,14,6,4,64.7,3,0,False,none
F13,D2D_ATR_MA:hi@p60,SHORT,counter,standard,1134,1134,51.55,10.698,19327,78.2,78.4,78.2,1.144,-508.5,4,22,13,6,5,64.7,4,0,False,none
F13,D2D_Persist:hi@p50,SHORT,counter,standard,1057,1057,48.05,9.972,58608,78.2,78.4,78.2,1.18,-518.0,5,22,13,6,4,64.7,3,0,False,none
F13,Lower_Wick:hi@p60,LONG,aligned,standard,1016,1016,46.18,9.585,19933,78.2,78.4,78.2,1.182,-446.4,4,22,14,6,4,64.7,2,0,False,none
F13,Micro_Lambda:hi@p50,SHORT,counter,standard,919,919,41.77,8.67,42709,78.2,78.4,78.2,1.16,-497.7,4,22,13,6,5,64.7,2,0,False,none
F13,PrevDay_High_Side:==-1,SHORT,counter,standard,863,863,39.23,8.142,58396,78.2,78.3,78.2,1.124,-424.1,4,22,14,6,4,64.7,2,0,False,none
F13,Micro_MicroGap:hi@p50,SHORT,counter,standard,826,826,37.55,7.792,30748,78.2,78.4,78.2,1.159,-438.3,4,22,14,6,4,64.7,2,0,False,none
F13,Harmonic_D2D_Concordance:==0,LONG,aligned,standard,752,752,34.18,7.094,38070,78.2,78.3,78.2,1.302,-457.3,5,22,12,6,5,64.7,1,0,False,none
F13,Micro_RangeVelocity:lo@p5,LONG,aligned,standard,596,596,27.09,5.623,2565,78.2,78.6,78.2,1.168,-473.2,4,22,14,6,4,64.7,3,0,False,none
F13,Upper_Wick:hi@p70,SHORT,aligned,standard,1082,1082,49.18,10.208,16223,78.1,78.2,78.1,1.078,-599.0,4,22,13,6,5,64.7,2,1,False,none
F13,Session_Low_Dist_ATR:lo@p50,SHORT,counter,standard,784,784,35.64,7.396,24567,78.1,78.3,78.1,1.113,-442.8,5,22,13,6,4,64.7,2,0,False,none
F13,VWAP_Side:==1,SHORT,aligned,standard,488,488,22.18,4.604,29556,78.1,78.4,78.1,1.105,-326.0,5,22,13,6,4,64.7,3,1,False,none
F13,Round_500_Dist_ATR:lo@p10,LONG,aligned,standard,434,434,19.73,4.094,5950,78.1,78.1,78.1,1.201,-400.2,5,22,13,6,4,64.7,0,0,False,none
F13,Upper_Wick:hi@p50,SHORT,aligned,standard,1147,1147,52.14,10.821,28356,78.0,78.2,78.0,1.095,-472.6,4,22,14,6,4,64.7,2,1,False,none
F13,EMA_Oscillator:hi@p70,SHORT,counter,standard,1000,1000,45.45,9.434,32285,78.0,78.1,78.0,1.161,-538.9,5,22,13,6,4,64.7,2,0,False,none
F13,KAMA_Dist:hi@p90,SHORT,counter,standard,767,767,34.86,7.236,9575,78.0,78.1,78.0,1.208,-596.8,5,22,13,6,4,64.7,3,0,False,none
F13,Sqz_Val:hi@p97,LONG,aligned,standard,409,409,18.59,3.858,2738,78.0,78.4,78.0,1.106,-466.5,4,22,15,6,3,64.7,2,0,False,none
F13,Micro_GarmanKlass:hi@p99,SHORT,counter,standard,318,318,14.45,3.0,798,78.0,78.2,78.0,1.211,-450.8,5,22,12,6,5,64.7,1,0,False,none
F13,PrevDay_High_Dist_ATR:hi@p90,LONG,aligned,standard,59,59,2.68,0.557,17686,78.0,78.0,78.0,1.401,-177.1,4,8,5,4,2,64.7,0,0,False,none
F13,Slope_Accel_ST:hi@p50,SHORT,counter,standard,805,805,36.59,7.594,30150,77.9,78.1,77.9,1.204,-404.6,5,22,14,6,3,64.7,3,0,False,none
F13,Slope_EMA_ST:hi@p90,LONG,aligned,standard,683,683,31.05,6.443,9375,77.9,78.1,77.9,1.134,-350.7,5,22,13,6,4,64.7,2,0,False,none
F13,RangeOsc_State:==-2,SHORT,aligned,standard,294,294,13.36,2.774,17144,77.9,77.9,77.9,1.077,-346.7,4,22,14,6,4,64.7,0,0,False,none
F13,Micro_RangeAccel:lo@p50,SHORT,counter,standard,915,915,41.59,8.632,39347,77.8,77.9,77.8,1.175,-391.9,5,22,13,6,4,64.7,2,0,False,none
F13,Micro_TickIntensity:hi@p70,SHORT,counter,standard,734,734,33.36,6.925,17307,77.8,77.9,77.8,1.133,-497.8,4,22,14,6,4,64.7,2,0,False,none
F13,Slope_Accel_ST:hi@p70,SHORT,counter,standard,698,698,31.73,6.585,17135,77.8,78.0,77.8,1.184,-404.6,4,22,14,6,4,64.7,3,0,False,none
F13,OBVf_DirStepCount:lo@p30,SHORT,aligned,standard,621,621,28.23,5.858,22277,77.8,77.9,77.8,1.097,-333.6,5,22,13,6,4,64.7,2,0,False,none
F13,Bar_Range:hi@p80,SHORT,counter,standard,1054,1054,47.91,9.943,9624,77.7,77.9,77.7,1.127,-591.1,4,22,13,6,5,64.7,3,0,False,none
F13,ATR_1M:hi@p90,SHORT,counter,standard,889,889,40.41,8.387,5244,77.7,77.9,77.7,1.119,-584.7,4,22,13,6,5,64.7,2,0,False,none
F13,Micro_IBSP:lo@p10,LONG,aligned,standard,346,346,15.73,3.264,8280,77.7,78.0,77.7,1.242,-355.3,5,22,13,6,4,64.7,1,0,False,none
F13,Micro_Rejection:hi@p50,LONG,aligned,standard,916,916,41.64,8.642,34828,77.6,77.9,77.6,1.102,-466.2,5,22,13,6,4,64.7,3,0,False,none
F13,Dist_To_PoC_ATR:lo@p40,SHORT,counter,standard,559,559,25.41,5.274,22765,77.6,77.6,77.6,1.137,-353.8,3,22,14,6,5,64.7,0,0,False,none
F13,ADX_Rising:==0,SHORT,aligned,standard,841,841,38.23,7.934,40699,77.5,77.6,77.5,1.18,-348.4,4,22,14,6,4,64.7,2,1,False,none
F13,Micro_VPIN:hi@p60,SHORT,counter,standard,760,760,34.55,7.17,29700,77.5,77.7,77.5,1.209,-511.4,5,22,12,6,5,64.7,2,0,False,none
F13,Micro_RangeAccel:lo@p10,LONG,aligned,standard,729,729,33.14,6.877,5118,77.5,77.8,77.5,1.156,-362.4,5,22,13,6,4,64.7,3,0,False,none
F13,VA_Position:hi@p50,SHORT,aligned,standard,619,619,28.14,5.84,23378,77.5,77.6,77.5,1.164,-306.0,4,22,13,6,5,64.7,2,1,False,none
F13,Momentum_Value:hi@p90,SHORT,counter,standard,752,752,34.18,7.094,8860,77.4,77.6,77.4,1.188,-539.7,4,22,14,6,4,64.7,2,0,False,none
F13,Micro_RollProxy:lo@p3,SHORT,aligned,standard,473,473,21.5,4.462,1768,77.4,77.7,77.4,1.049,-586.6,4,22,14,6,4,64.7,2,1,False,none
F13,Bar_Range:hi@p99,SHORT,counter,standard,288,288,13.09,2.717,759,77.4,77.7,77.4,1.246,-389.1,5,22,14,6,3,64.7,1,0,False,none
F13,Micro_MicroGap:hi@p97,SHORT,counter,standard,234,234,10.64,2.208,1397,77.4,77.4,77.4,1.154,-481.0,4,22,12,6,6,64.7,0,0,False,none
F13,OBVf_DirStepCount:hi@p90,SHORT,aligned,standard,164,164,7.45,1.547,5942,77.4,77.9,77.4,1.173,-244.5,4,22,13,6,5,64.7,1,1,False,none
F13,Micro_RollProxy:hi@p97,SHORT,counter,standard,520,520,23.64,4.906,1565,77.3,77.5,77.3,1.104,-460.1,5,22,13,6,4,64.7,1,0,False,none
F13,Micro_RangeAccel:lo@p30,LONG,aligned,standard,876,876,39.82,8.264,18508,77.2,77.4,77.2,1.11,-395.8,5,22,13,6,4,64.7,3,0,False,none
F13,Micro_Entropy:lo@p5,SHORT,counter,standard,228,228,10.36,2.151,2555,77.2,77.2,77.2,1.162,-627.9,4,22,13,6,5,64.7,0,0,False,none
F13,Micro_RangeVelocity:lo@p10,LONG,aligned,standard,729,729,33.14,6.877,4991,77.1,77.4,77.1,1.104,-553.4,4,22,15,6,3,64.7,3,0,False,none
F13,Upper_Wick:hi@p95,SHORT,counter,standard,617,617,28.05,5.821,2514,77.1,77.4,77.1,1.073,-368.6,4,22,14,6,4,64.7,2,0,False,none
F13,Micro_HLAsymmetry:hi@p50,SHORT,aligned,standard,1000,1000,45.45,9.434,35171,77.0,77.0,77.0,1.114,-457.0,4,22,14,6,4,64.7,1,1,False,none
F13,D2D_ATR:hi@p90,SHORT,counter,standard,812,812,36.91,7.66,5458,77.0,77.1,77.0,1.1,-513.8,4,22,13,6,5,64.7,1,0,False,none
F13,Micro_OrderFlowDelta:lo@p10,LONG,aligned,standard,788,788,35.82,7.434,4286,76.9,77.2,76.9,1.203,-396.6,5,22,12,6,5,64.7,3,0,False,none
F13,Micro_ThrustEff:hi@p80,SHORT,counter,standard,659,659,29.95,6.217,18678,76.8,77.0,76.8,1.237,-515.3,4,22,14,6,4,64.7,3,0,False,none
F13,Micro_FailedBreak:hi@p90,SHORT,aligned,standard,421,421,19.14,3.972,6555,76.7,76.7,76.7,1.025,-393.0,4,22,14,6,4,64.7,0,0,False,none
F13,Micro_LogReturn:hi@p90,SHORT,aligned,standard,790,790,35.91,7.453,4870,76.6,76.7,76.6,1.143,-474.2,4,22,15,6,3,64.7,1,1,False,none
F13,Micro_FractalDim:lo@p20,SHORT,counter,standard,440,440,20.0,4.151,13943,76.6,76.9,76.6,1.155,-418.7,4,22,13,6,5,64.7,2,0,False,none
F13,Micro_PriceAccel:lo@p50,LONG,aligned,standard,995,995,45.23,9.387,38107,76.5,76.7,76.5,1.093,-446.0,5,22,14,6,3,64.7,3,0,False,none
F13,Micro_HLAsymmetry:hi@p60,SHORT,counter,standard,977,977,44.41,9.217,28900,76.5,76.6,76.5,1.146,-565.5,5,22,13,6,4,64.7,3,0,False,none
F13,Micro_HLAsymmetry:hi@p80,SHORT,counter,standard,915,915,41.59,8.632,11773,76.5,76.6,76.5,1.132,-552.7,4,22,13,6,5,64.7,2,0,False,none
F13,Micro_ThrustEff:lo@p30,LONG,aligned,standard,597,597,27.14,5.632,18821,76.5,76.7,76.5,1.065,-549.2,4,22,14,6,4,64.7,1,0,False,none
F13,Micro_HLAsymmetry:hi@p70,SHORT,counter,standard,958,958,43.55,9.038,19138,76.4,76.5,76.4,1.139,-586.0,5,22,13,6,4,64.7,3,0,False,none
F13,Micro_OrderFlowDelta:hi@p70,SHORT,aligned,standard,1048,1048,47.64,9.887,15714,76.0,76.3,76.0,1.085,-471.0,4,22,14,6,4,64.7,3,1,False,none
F13,Micro_OrderFlowDelta:hi@p80,SHORT,aligned,standard,1002,1002,45.55,9.453,10250,75.9,76.2,75.9,1.072,-393.9,5,22,14,6,3,64.7,3,1,False,none
F13,Micro_IBSP:lo@p30,LONG,aligned,standard,773,773,35.14,7.292,21888,75.9,76.2,75.9,1.161,-497.7,5,22,12,6,5,64.7,3,0,False,none
F13,Slope_Accel_ST:hi@p97,SHORT,counter,standard,319,319,14.5,3.009,1747,75.9,76.1,75.9,1.104,-333.5,4,22,13,6,5,64.7,1,0,False,none
F13,Micro_OrderFlowDelta:lo@p5,LONG,aligned,standard,654,654,29.73,6.17,2306,75.5,75.9,75.5,1.149,-534.5,5,22,12,6,5,64.7,3,0,False,none
F13,Micro_ThrustEff:hi@p70,SHORT,counter,standard,785,785,35.68,7.406,26888,75.4,75.6,75.4,1.12,-565.3,4,22,14,6,4,64.7,3,0,False,none
F13,Micro_OrderFlowDelta:lo@p3,LONG,aligned,standard,521,521,23.68,4.915,1442,75.4,75.9,75.4,1.155,-380.6,5,22,12,6,5,64.7,3,0,False,none
F13,Slope_Accel_ST:hi@p95,SHORT,counter,standard,391,391,17.77,3.689,2763,74.4,74.8,74.4,1.081,-300.1,3,22,13,6,6,64.7,2,0,False,none
F13,KAMA_Dist_ATR:lo@p40,SHORT,counter,standard,129,129,5.86,1.217,5823,82.2,82.2,82.2,1.158,-306.0,4,20,13,5,3,64.5,0,0,False,none
F13,Round_1000_Dist_ATR:lo@p1,LONG,aligned,standard,105,105,4.77,0.991,1395,81.9,81.9,81.9,1.686,-306.0,4,19,12,6,4,64.5,0,0,False,none
F13,Slope_Accel_LT:lo@p3,SHORT,aligned,standard,132,132,6.0,1.245,1611,81.8,81.8,81.8,1.176,-151.8,4,20,12,5,4,64.5,0,1,False,none
F13,ADX_Value:lo@p3,SHORT,aligned,standard,97,97,4.41,0.915,14600,81.4,81.4,81.4,1.31,-154.8,3,20,13,5,4,64.5,0,0,False,none
F13,Session_Low_Dist_ATR:lo@p10,LONG,aligned,standard,86,86,3.91,0.811,1498,81.4,81.4,81.4,1.042,-201.5,4,20,13,5,3,64.5,0,0,False,none
F13,D2D_ATR_MA:lo@p50,SHORT,counter,standard,59,59,2.68,0.557,52620,81.4,81.4,81.4,1.715,-143.3,4,19,13,6,3,64.5,0,0,False,none
F13,D2D_Persist:hi@p70,LONG,counter,standard,150,150,6.82,1.415,5202,81.3,81.3,81.3,1.407,-177.8,4,20,11,5,5,64.5,0,0,False,none
F13,OR_High_Dist_ATR:hi@p70,LONG,aligned,standard,546,546,24.82,5.151,13727,79.9,80.0,79.9,1.241,-405.6,5,20,11,5,4,64.5,1,0,False,none
F13,OR_High_Dist_ATR:hi@p70,SHORT,counter,standard,527,527,23.95,4.972,13727,79.1,79.1,79.1,1.178,-310.0,3,20,13,5,4,64.5,1,0,False,none
F13,VWAP_Sigma_ATR:hi@p60,SHORT,aligned,standard,314,314,14.27,2.962,29557,79.0,78.9,79.0,1.079,-350.5,3,20,13,5,4,64.5,1,0,False,none
F13,VWAP_Sigma:hi@p70,SHORT,counter,standard,595,595,27.05,5.613,17159,78.8,79.1,78.8,1.152,-442.2,4,20,12,5,4,64.5,3,0,False,none
F13,Slope_Accel_LT:lo@p5,LONG,counter,standard,153,153,6.95,1.443,2114,78.4,78.4,78.4,1.147,-391.8,4,20,12,5,4,64.5,0,1,False,none
F13,OBV_Macd:lo@p3,SHORT,aligned,standard,256,256,11.64,2.415,4068,77.7,77.7,77.7,1.201,-284.7,4,20,13,5,3,64.5,0,0,False,none
F13,Slope_Accel_LT:lo@p3,LONG,counter,standard,115,115,5.23,1.085,1611,77.4,77.4,77.4,1.062,-391.8,4,20,13,5,3,64.5,0,1,False,none
F13,VAH_Dist_ATR:hi@p70,LONG,counter,standard,213,213,9.68,2.009,17106,84.5,84.4,84.5,1.69,-197.9,4,17,9,5,5,64.3,1,0,False,none
F13,D2D_ATR_MA:lo@p40,SHORT,counter,standard,36,36,1.64,0.34,47437,83.3,83.3,83.3,1.257,-153.0,4,16,11,6,3,64.3,0,0,False,none
F13,Session_Low_Dist_ATR:hi@p60,LONG,counter,standard,263,263,11.95,2.481,27382,81.0,81.2,81.0,1.265,-242.6,4,17,10,5,4,64.3,2,0,False,none
F13,PrevDay_High_Dist_ATR:hi@p50,LONG,aligned,standard,301,301,13.68,2.84,41968,80.1,80.1,80.1,1.132,-443.5,5,17,11,5,2,64.3,0,0,False,none
F13,Volume_Avg_10:lo@p40,LONG,counter,standard,45,45,2.05,0.425,43630,80.0,80.0,80.0,1.463,-153.0,3,17,12,6,3,64.3,0,0,False,none
F13,Session_Low_Dist_ATR:hi@p60,SHORT,aligned,standard,279,279,12.68,2.632,27382,78.1,78.1,78.1,1.081,-306.0,4,17,10,5,4,64.3,1,0,False,none
F13,TChan_A15:lo@p20,LONG,counter,standard,43,43,1.95,0.406,28430,76.7,76.7,76.7,1.311,-230.0,4,16,10,6,4,64.3,0,0,False,none
F13,MultiDay_Slope:hi@p70,SHORT,counter,standard,315,315,14.32,2.972,29094,76.2,76.4,76.2,1.069,-386.6,3,17,12,6,3,64.3,1,0,False,none
F13,VWAP_Dist_ATR:lo@p1,SHORT,counter,standard,40,40,1.82,0.377,862,75.0,75.0,75.0,1.117,-153.0,4,17,11,5,3,64.3,0,0,False,none
F13,Micro_Amihud:hi@p99,SHORT,counter,standard,54,54,2.45,0.509,3844,74.1,74.1,74.1,0.935,-306.0,3,17,11,6,4,64.3,0,0,False,none
F13,OR_High_Dist_ATR:hi@p90,SHORT,counter,standard,150,150,6.82,1.415,5521,78.7,78.7,78.7,1.189,-229.1,3,15,10,5,3,64.0,0,0,False,none
F13,RangeOsc_Val:hi@p60,LONG,counter,standard,242,242,11.0,2.283,11154,86.4,86.7,86.4,1.723,-211.2,4,22,13,5,4,63.6,2,0,False,none
F13,Micro_FailedBreak:hi@p97,LONG,counter,standard,136,136,6.18,1.283,1921,85.3,85.3,85.3,1.208,-306.0,4,22,15,5,2,63.6,0,0,False,none
F13,KAMA_Dist:hi@p70,LONG,counter,standard,163,163,7.41,1.538,2196,84.7,84.7,84.7,1.538,-306.0,3,22,14,5,4,63.6,0,0,False,none
F13,Momentum_Value:hi@p90,LONG,counter,standard,151,151,6.86,1.425,1027,84.1,84.1,84.1,1.278,-259.9,5,22,12,5,4,63.6,0,0,False,none
F13,KAMA_Dist:hi@p80,LONG,counter,standard,122,122,5.55,1.151,1080,83.6,83.6,83.6,1.362,-230.0,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_VPIN:lo@p5,SHORT,counter,standard,206,206,9.36,1.943,3964,83.5,83.5,83.5,1.551,-237.1,4,22,14,5,3,63.6,0,0,False,none
F13,RangeOsc_Val:lo@p5,SHORT,aligned,standard,301,301,13.68,2.84,6091,83.4,83.4,83.4,1.24,-275.9,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_VPIN:lo@p10,SHORT,counter,standard,318,318,14.45,3.0,7874,83.3,83.6,83.3,1.509,-297.1,4,22,13,5,4,63.6,1,0,False,none
F13,VAH_Dist_ATR:lo@p5,LONG,aligned,standard,24,24,1.09,0.226,2507,83.3,83.3,83.3,1.429,-146.0,4,12,8,4,2,63.6,0,0,False,none
F13,Volume_Avg_10:hi@p99,LONG,counter,standard,174,174,7.91,1.642,1199,82.8,82.8,82.8,1.609,-263.5,4,22,14,5,3,63.6,0,0,False,none
F13,Volume_Ratio_10:lo@p20,LONG,counter,standard,100,100,4.55,0.943,21350,82.0,82.0,82.0,1.231,-153.0,4,22,14,5,3,63.6,0,0,False,none
F13,OBVf_DirStepCount:lo@p20,SHORT,counter,standard,442,442,20.09,4.17,13007,81.9,81.9,81.9,1.334,-290.3,4,22,12,5,5,63.6,0,0,False,none
F13,Micro_VolAccel:hi@p99,SHORT,counter,standard,217,217,9.86,2.047,594,81.6,81.9,81.6,1.358,-247.7,4,22,14,5,3,63.6,1,0,False,none
F13,OBV_Velocity:lo@p5,LONG,aligned,standard,128,128,5.82,1.208,736,81.2,81.2,81.2,1.357,-146.6,5,22,12,5,4,63.6,0,0,False,none
F13,Micro_BarOverlap:lo@p3,SHORT,counter,standard,112,112,5.09,1.057,3410,81.2,82.0,81.2,1.122,-153.0,4,22,14,5,3,63.6,1,0,False,none
F13,Micro_Hurst:lo@p3,LONG,counter,standard,116,116,5.27,1.094,2387,81.0,81.0,81.0,1.095,-192.5,4,22,14,5,3,63.6,0,0,False,none
F13,Micro_AutoCorr:hi@p95,SHORT,counter,standard,188,188,8.55,1.774,3716,80.9,80.9,80.9,1.22,-286.6,4,22,14,5,3,63.6,0,0,False,none
F13,Micro_MomoTransfer:lo@p5,LONG,aligned,standard,249,249,11.32,2.349,3696,80.7,80.7,80.7,1.289,-320.9,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_Hurst:lo@p10,SHORT,counter,standard,248,248,11.27,2.34,7940,80.6,80.6,80.6,1.535,-228.9,5,22,12,5,4,63.6,0,0,False,none
F13,Round_500_Dist_ATR:lo@p3,LONG,aligned,standard,222,222,10.09,2.094,1982,80.6,80.6,80.6,1.163,-306.0,5,21,12,6,4,63.6,0,0,False,none
F13,Efficiency_Ratio:lo@p50,SHORT,counter,standard,717,717,32.59,6.764,41235,80.5,80.7,80.5,1.236,-416.9,4,22,12,5,5,63.6,2,0,False,none
F13,Micro_MicroGap:hi@p90,SHORT,aligned,standard,508,508,23.09,4.792,5323,80.5,80.5,80.5,1.197,-296.7,4,22,14,5,3,63.6,1,1,False,none
F13,RangeOsc_Val:lo@p30,LONG,aligned,standard,128,128,5.82,1.208,4611,80.5,81.1,80.5,1.317,-318.9,5,22,13,5,3,63.6,1,0,False,none
F13,Round_500_Dist_ATR:lo@p3,LONG,counter,standard,184,184,8.36,1.736,1979,80.4,80.3,80.4,1.143,-209.3,4,22,14,5,3,63.6,1,0,False,none
F13,Micro_BarOverlap:lo@p5,SHORT,counter,standard,207,207,9.41,1.953,4837,80.2,81.0,80.2,1.262,-234.9,5,22,14,5,2,63.6,2,0,False,none
F13,Micro_WickImbalance:lo@p3,SHORT,counter,standard,231,231,10.5,2.179,1762,80.1,80.4,80.1,1.127,-254.3,5,22,12,5,4,63.6,1,0,False,none
F13,Micro_CSSpread:lo@p30,SHORT,counter,standard,506,506,23.0,4.774,20780,80.0,80.0,80.0,1.267,-337.4,4,22,13,5,4,63.6,0,0,False,none
F13,Round_500_Dist_ATR:lo@p5,SHORT,counter,standard,295,295,13.41,2.783,3156,80.0,80.5,80.0,1.37,-264.0,4,21,13,6,4,63.6,2,0,False,none
F13,VAL_Dist_ATR:lo@p20,LONG,aligned,standard,234,234,10.64,2.208,5895,79.9,79.9,79.9,1.41,-303.0,3,22,13,5,5,63.6,0,0,False,none
F13,WeeklyOpen_Side:==1,LONG,counter,standard,798,798,36.27,7.528,52043,79.8,79.9,79.8,1.22,-308.7,4,21,12,6,5,63.6,3,1,False,none
F13,Micro_BarEntropy:lo@p40,LONG,aligned,standard,792,792,36.0,7.472,35103,79.8,79.9,79.8,1.174,-580.6,4,22,13,5,4,63.6,1,0,False,none
F13,OBVf_DirStepCount:hi@p60,SHORT,counter,standard,569,569,25.86,5.368,26207,79.8,79.9,79.8,1.157,-606.0,4,22,13,5,4,63.6,1,0,False,none
F13,PrevDay_Close_Dist_ATR:hi@p60,SHORT,aligned,standard,371,371,16.86,3.5,32767,79.8,79.9,79.8,1.18,-232.0,4,21,12,6,5,63.6,2,0,False,none
F13,Micro_Lambda:hi@p97,LONG,counter,standard,114,114,5.18,1.075,5434,79.8,79.6,79.8,1.2,-306.0,4,22,13,5,4,63.6,1,0,False,none
F13,Slope_Accel_LT:lo@p50,LONG,counter,standard,512,512,23.27,4.83,8385,79.7,79.7,79.7,1.219,-659.2,3,22,14,5,4,63.6,0,1,False,none
F13,Slope_Accel_LT:lo@p40,LONG,counter,standard,512,512,23.27,4.83,8385,79.7,79.7,79.7,1.219,-659.2,3,22,14,5,4,63.6,0,1,False,none
F13,Slope_Accel_LT:lo@p30,LONG,counter,standard,512,512,23.27,4.83,8385,79.7,79.7,79.7,1.219,-659.2,3,22,14,5,4,63.6,0,1,False,none
F13,Micro_ThrustEff:lo@p5,LONG,counter,standard,281,281,12.77,2.651,5282,79.7,79.7,79.7,1.272,-257.6,4,22,12,5,5,63.6,0,0,False,none
F13,Momentum_Value:hi@p99,LONG,aligned,standard,231,231,10.5,2.179,1210,79.7,79.7,79.7,1.246,-430.5,4,22,14,5,3,63.6,0,0,False,none
F13,Micro_Hurst:lo@p5,LONG,aligned,standard,143,143,6.5,1.349,3864,79.7,79.7,79.7,0.982,-261.0,4,22,14,5,3,63.6,0,0,False,none
F13,Micro_IBSP:lo@p10,LONG,counter,standard,465,465,21.14,4.387,9107,79.6,79.6,79.6,1.304,-343.6,3,22,14,5,4,63.6,0,0,False,none
F13,VWAP_Sigma_ATR:hi@p50,LONG,aligned,standard,416,416,18.91,3.925,39578,79.6,79.6,79.6,1.207,-337.3,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_Lambda:hi@p95,SHORT,counter,standard,185,185,8.41,1.745,8078,79.5,79.9,79.5,1.381,-274.6,4,21,13,6,4,63.6,1,0,False,none
F13,OBV_Velocity:lo@p5,SHORT,aligned,standard,632,632,28.73,5.962,4119,79.4,79.7,79.4,1.171,-480.0,4,22,13,5,4,63.6,2,1,False,none
F13,MultiDay_Slope:hi@p99,LONG,counter,standard,155,155,7.05,1.462,13512,79.4,79.4,79.4,1.113,-364.5,4,12,7,5,3,63.6,0,0,False,none
F13,Micro_MomoTransfer:lo@p5,SHORT,counter,standard,237,237,10.77,2.236,3696,79.3,79.3,79.3,1.234,-444.1,4,22,14,5,3,63.6,0,0,False,none
F13,TChan_A15:hi@p50,SHORT,counter,standard,1039,1039,47.23,9.802,25086,79.2,79.3,79.2,1.219,-417.8,4,22,14,5,3,63.6,2,0,False,none
F13,Micro_WickImbalance:hi@p90,SHORT,counter,standard,491,491,22.32,4.632,5113,79.2,79.2,79.2,1.31,-519.1,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_WickImbalance:lo@p20,SHORT,counter,standard,521,521,23.68,4.915,10855,79.1,79.2,79.1,1.233,-402.5,4,22,14,5,3,63.6,2,0,False,none
F13,VAH_Side:==0,SHORT,aligned,standard,153,153,6.95,1.443,1063,79.1,79.1,79.1,1.161,-236.4,4,21,12,6,5,63.6,0,0,False,none
F13,Volume_Avg_10:hi@p97,SHORT,counter,standard,337,337,15.32,3.179,1957,78.9,78.9,78.9,1.132,-436.5,3,22,15,5,3,63.6,0,0,False,none
F13,Micro_Hurst:lo@p10,LONG,aligned,standard,247,247,11.23,2.33,7940,78.9,79.3,78.9,1.233,-260.0,4,22,15,5,2,63.6,1,0,False,none
F13,RangeOsc_State:==-1,LONG,aligned,standard,171,171,7.77,1.613,5616,78.9,78.9,78.9,1.355,-370.0,5,22,13,5,3,63.6,0,0,False,none
F13,Micro_WickImbalance:lo@p10,SHORT,aligned,standard,515,515,23.41,4.858,5496,78.8,78.8,78.8,1.093,-476.2,4,22,14,5,3,63.6,1,1,False,none
F13,OBV_Velocity:hi@p97,LONG,aligned,standard,458,458,20.82,4.321,2459,78.8,78.8,78.8,1.166,-399.7,4,22,14,5,3,63.6,0,0,False,none
F13,VAH_Dist_ATR:lo@p30,LONG,aligned,standard,335,335,15.23,3.16,16703,78.8,78.8,78.8,1.34,-711.9,5,22,12,5,4,63.6,0,0,False,none
F13,Micro_RollProxy:lo@p1,LONG,aligned,standard,274,274,12.45,2.585,591,78.8,79.4,78.8,1.166,-308.6,5,22,14,5,2,63.6,2,0,False,none
F13,VWAP_Sigma:lo@p40,SHORT,counter,standard,189,189,8.59,1.783,44151,78.8,78.8,78.8,1.268,-303.2,5,21,12,6,4,63.6,0,0,False,none
F13,OR_High_Dist_ATR:hi@p60,LONG,aligned,standard,743,743,33.77,7.009,19099,78.6,78.7,78.6,1.177,-613.3,5,22,12,5,4,63.6,1,0,False,none
F13,VWAP_Sigma:hi@p60,SHORT,aligned,standard,804,804,36.55,7.585,22427,78.5,78.8,78.5,1.08,-447.8,3,22,14,5,4,63.6,4,1,False,none
F13,Micro_BarEntropy:lo@p30,SHORT,counter,standard,694,694,31.55,6.547,26526,78.5,78.8,78.5,1.244,-383.1,4,22,13,5,4,63.6,2,0,False,none
F13,Micro_TickIntensity:hi@p70,SHORT,aligned,standard,848,848,38.55,8.0,18329,78.4,78.4,78.4,1.152,-424.8,4,22,13,5,4,63.6,1,0,False,none
