# DOT committed-system per-trade table (spec B.2 open item 8)
# book=FROZEN ratified book (book50_signals.csv)
# dataset_rows=177251 range=2026.01.19 15:49 -> 2026.07.21 17:09
# population=FULL (BOOK F0+F1 plus gap fillers). BOOK-only = rows whose signal_name is not GAP_HURST/GAP_FB/GAP_D2D.
# oracle_sha256_12=518862bf19fb engine_sha256_12=bb498eb13ce3
signal_idx,signal_name,direction,lots,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,exit_type,tiers,be_nudged,initial_risk
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,128653,128655,2026.06.01 18:29,2026.06.01 18:31,50884.3,50941.826909200005,54.5,54.5,LF,8,True,31.959394
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,128656,128662,2026.06.01 18:32,2026.06.01 18:38,50924.8,50949.2786686,26.8,21.5,BE,1,True,81.595562
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,128656,128662,2026.06.01 18:32,2026.06.01 18:38,50924.8,50949.2786686,26.8,21.5,BE,1,True,81.595562
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,128656,128662,2026.06.01 18:32,2026.06.01 18:38,50924.8,50949.2786686,26.8,21.5,BE,1,True,81.595562
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,128672,128676,2026.06.01 18:48,2026.06.01 18:52,50925.8,50932.3559096,4.4,3.6,BE,1,True,21.853032
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,128672,128676,2026.06.01 18:48,2026.06.01 18:52,50925.8,50932.3559096,4.4,3.6,BE,1,True,21.853032
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,128672,128676,2026.06.01 18:48,2026.06.01 18:52,50925.8,50932.3559096,4.4,3.6,BE,1,True,21.853032
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,128676,128682,2026.06.01 18:52,2026.06.01 18:58,50924.3,50932.024017200005,4.7,4.7,BE,1,True,25.746724
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,128676,128682,2026.06.01 18:52,2026.06.01 18:58,50924.3,50932.024017200005,4.7,4.7,BE,1,True,25.746724
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,128776,128785,2026.06.01 20:32,2026.06.01 20:41,50928.6,50949.966691199996,23.0,18.4,BE,1,True,71.222304
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,128776,128785,2026.06.01 20:32,2026.06.01 20:41,50928.6,50949.966691199996,23.0,18.4,BE,1,True,71.222304
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,128774,128788,2026.06.01 20:30,2026.06.01 20:44,50957.1,50988.6564264,35.7,28.6,LF,3,True,105.188088
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,128788,128817,2026.06.01 20:44,2026.06.01 21:13,50999.6,51030.7626506,35.2,28.2,BE,1,True,103.875502
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,128788,128817,2026.06.01 20:44,2026.06.01 21:13,50999.6,51030.7626506,35.2,28.2,BE,1,True,103.875502
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,128819,128827,2026.06.01 21:15,2026.06.01 21:23,51030.1,51037.844269,4.7,4.7,LF,3,True,25.81423
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,128819,128827,2026.06.01 21:15,2026.06.01 21:23,51030.1,51037.844269,4.7,4.7,LF,3,True,25.81423
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,128827,128831,2026.06.01 21:23,2026.06.01 21:27,51036.1,51044.0367196,6.2,4.9,BE,2,True,26.455732
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,128827,128831,2026.06.01 21:23,2026.06.01 21:27,51036.1,51044.0367196,6.2,4.9,BE,2,True,26.455732
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,128834,128840,2026.06.01 21:30,2026.06.01 21:36,51028.6,51034.5556192,3.0,3.0,BE,1,True,19.852064
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,128834,128840,2026.06.01 21:30,2026.06.01 21:36,51028.6,51034.5556192,3.0,3.0,BE,1,True,19.852064
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.0,129899,129901,2026.06.02 16:30,2026.06.02 16:32,50999.3,51044.3,42.0,42.0,BE,1,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.0,129905,129908,2026.06.02 16:36,2026.06.02 16:39,51167.8,51212.8,42.0,42.0,BE,1,True,150.0
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,129912,129914,2026.06.02 16:43,2026.06.02 16:45,51186.8,51206.4486812,20.8,16.6,BE,1,True,65.495604
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,129917,129921,2026.06.02 16:48,2026.06.02 16:52,51093.8,51004.288894000005,-92.5,-92.5,SL,0,False,89.511106
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,129924,129930,2026.06.02 16:55,2026.06.02 17:01,50984.8,50928.042491800006,53.8,53.8,LF,5,True,63.063898
51,GAP_FB,LONG,1.0,129936,129941,2026.06.02 17:07,2026.06.02 17:12,50959.8,51014.6921448,51.9,51.9,BE,1,True,121.982544
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,2.0,131223,131226,2026.06.03 15:49,2026.06.03 15:52,51127.31,51132.83765,5.1,2.5,BE,1,True,18.4255
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,2.0,131223,131226,2026.06.03 15:49,2026.06.03 15:52,51127.31,51132.83765,5.1,2.5,BE,1,True,18.4255
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,131236,131242,2026.06.03 16:02,2026.06.03 16:08,51108.9,51155.94231,44.0,44.0,LF,12,True,15.68077
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,131236,131242,2026.06.03 16:02,2026.06.03 16:08,51108.9,51155.94231,44.0,44.0,LF,12,True,15.68077
51,GAP_FB,LONG,1.0,131264,131267,2026.06.03 16:30,2026.06.03 16:33,51062.9,51197.9,132.0,132.0,BE,1,True,150.0
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,131268,131270,2026.06.03 16:34,2026.06.03 16:36,51153.9,51185.7298026,36.0,28.8,BE,1,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,131268,131270,2026.06.03 16:34,2026.06.03 16:36,51153.9,51185.7298026,36.0,28.8,BE,1,True,150.0
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,2.0,131273,131275,2026.06.03 16:39,2026.06.03 16:41,51103.9,51122.821880200005,31.8,15.9,BE,1,True,63.072934
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,131275,131278,2026.06.03 16:41,2026.06.03 16:44,51090.9,51109.3122336,15.4,15.4,BE,2,True,61.374112
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,131284,131286,2026.06.03 16:50,2026.06.03 16:52,51004.9,50989.0230748,12.9,12.9,BE,2,True,52.923084
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,131280,131289,2026.06.03 16:46,2026.06.03 16:55,51068.4,51044.0725626,21.3,21.3,LF,4,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,131329,131332,2026.06.03 17:35,2026.06.03 17:38,50955.35,50992.733653999996,-40.4,-40.4,SL,0,False,37.383654
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,131329,131332,2026.06.03 17:35,2026.06.03 17:38,50955.35,50992.733653999996,-40.4,-40.4,SL,0,False,37.383654
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.0,131335,131351,2026.06.03 17:41,2026.06.03 17:57,50922.85,50939.5004512,13.7,13.7,BE,1,True,55.501504
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,131335,131351,2026.06.03 17:41,2026.06.03 17:57,50922.85,50939.5004512,13.7,13.7,BE,1,True,55.501504
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,131394,131403,2026.06.03 18:40,2026.06.03 18:49,50856.4,50844.3326716,9.1,9.1,LF,3,True,80.448856
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,131394,131403,2026.06.03 18:40,2026.06.03 18:49,50856.4,50844.3326716,9.1,9.1,LF,3,True,80.448856
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,131669,131675,2026.06.03 23:15,2026.06.03 23:21,50739.28,50718.6588988,17.6,17.6,BE,1,True,68.737004
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,131705,131709,2026.06.04 01:06,2026.06.04 01:10,50743.18,50759.1036646,16.2,12.9,BE,1,True,53.078882
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,131705,131709,2026.06.04 01:06,2026.06.04 01:10,50743.18,50759.1036646,16.2,12.9,BE,1,True,53.078882
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,131756,131777,2026.06.04 01:57,2026.06.04 02:18,50761.68,50716.34816,-60.4,-48.3,SL,0,False,45.33184
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,131756,131777,2026.06.04 01:57,2026.06.04 02:18,50761.68,50716.34816,-60.4,-48.3,SL,0,False,45.33184
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,134000,134004,2026.06.05 16:36,2026.06.05 16:40,51505.2,51478.446055199995,23.8,23.8,BE,1,True,150.0
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,134002,134004,2026.06.05 16:38,2026.06.05 16:40,51487.2,51465.95907,18.2,18.2,BE,1,True,141.6062
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,134004,134006,2026.06.05 16:40,2026.06.05 16:42,51478.7,51454.526908399996,21.2,21.2,BE,1,True,80.576972
51,GAP_FB,LONG,1.0,134010,134018,2026.06.05 16:46,2026.06.05 16:54,51416.7,51495.461696399994,75.8,75.8,BE,1,True,150.0
51,GAP_FB,LONG,1.0,134026,134030,2026.06.05 17:02,2026.06.05 17:06,51443.7,51578.7,132.0,132.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,134054,134058,2026.06.05 17:30,2026.06.05 17:34,51407.7,51453.476457,42.8,42.8,BE,2,True,101.72546
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,134069,134073,2026.06.05 17:45,2026.06.05 17:49,51400.7,51421.092642799995,17.4,17.4,BE,1,True,67.975476
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,134069,134073,2026.06.05 17:45,2026.06.05 17:49,51400.7,51421.092642799995,17.4,17.4,BE,1,True,67.975476
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.0,134067,134086,2026.06.05 17:43,2026.06.05 18:02,51427.7,51442.744022,12.0,12.0,BE,1,True,50.14674
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,134067,134086,2026.06.05 17:43,2026.06.05 18:02,51427.7,51442.744022,12.0,12.0,BE,1,True,50.14674
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,134199,134201,2026.06.05 19:55,2026.06.05 19:57,51170.35,51156.4963456,10.9,10.9,BE,1,True,46.178848
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,134199,134201,2026.06.05 19:55,2026.06.05 19:57,51170.35,51156.4963456,10.9,10.9,BE,1,True,46.178848
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,134193,134203,2026.06.05 19:49,2026.06.05 19:59,51132.35,51191.567964,-62.2,-62.2,SL,0,False,59.217964
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,134200,134207,2026.06.05 19:56,2026.06.05 20:03,51159.85,51147.7437556,9.1,9.1,BE,2,True,80.708296
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.0,134205,134209,2026.06.05 20:01,2026.06.05 20:05,51136.35,51156.0277974,16.7,16.7,BE,1,True,65.592658
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.0,134205,134209,2026.06.05 20:01,2026.06.05 20:05,51136.35,51156.0277974,16.7,16.7,BE,1,True,65.592658
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,134205,134209,2026.06.05 20:01,2026.06.05 20:05,51136.35,51156.0277974,16.7,16.7,BE,1,True,65.592658
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.0,134205,134209,2026.06.05 20:01,2026.06.05 20:05,51136.35,51156.0277974,16.7,16.7,BE,1,True,65.592658
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.25,134210,134213,2026.06.05 20:06,2026.06.05 20:09,51141.35,51153.112437799995,11.0,8.8,BE,1,True,39.208126
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,134210,134213,2026.06.05 20:06,2026.06.05 20:09,51141.35,51153.112437799995,11.0,8.8,BE,1,True,39.208126
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.0,134203,134249,2026.06.05 19:59,2026.06.05 20:45,51189.35,51135.35,-57.0,-57.0,FC,0,False,104.981548
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,1.0,134203,134249,2026.06.05 19:59,2026.06.05 20:45,51189.35,51135.35,-57.0,-57.0,FC,0,False,104.981548
51,GAP_FB,LONG,1.0,134349,134350,2026.06.05 22:25,2026.06.05 22:26,50850.4,50839.35,-14.1,-14.1,FC,0,False,128.722332
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.0,134434,134440,2026.06.08 01:05,2026.06.08 01:11,50668.78,50694.281512,22.5,22.5,BE,1,True,85.00504
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.0,134434,134440,2026.06.08 01:05,2026.06.08 01:11,50668.78,50694.281512,22.5,22.5,BE,1,True,85.00504
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.25,134442,134448,2026.06.08 01:13,2026.06.08 01:19,50731.28,50819.5415204,106.6,85.3,LF,11,True,32.689452
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,134442,134448,2026.06.08 01:13,2026.06.08 01:19,50731.28,50819.5415204,106.6,85.3,LF,11,True,32.689452
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,1.25,134442,134448,2026.06.08 01:13,2026.06.08 01:19,50731.28,50819.5415204,106.6,85.3,LF,11,True,32.689452
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.25,134442,134448,2026.06.08 01:13,2026.06.08 01:19,50731.28,50819.5415204,106.6,85.3,LF,11,True,32.689452
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,134443,134448,2026.06.08 01:14,2026.06.08 01:19,50785.78,50809.4656072,25.9,20.7,BE,2,True,150.0
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.25,134443,134448,2026.06.08 01:14,2026.06.08 01:19,50785.78,50809.4656072,25.9,20.7,BE,2,True,150.0
51,GAP_FB,LONG,1.0,134640,134653,2026.06.08 04:31,2026.06.08 04:44,50703.41,50838.41,132.0,132.0,BE,1,True,150.0
48,L_49___F1_0+__F1_0+__F1_0,LONG,2.0,135366,135372,2026.06.08 16:37,2026.06.08 16:43,50979.2,51021.043516399994,77.7,38.8,BE,1,True,139.478388
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,135382,135385,2026.06.08 16:53,2026.06.08 16:56,51069.2,51050.4477128,15.8,15.8,BE,1,True,62.507624
50,GAP_HURST,LONG,1.0,135365,135391,2026.06.08 16:36,2026.06.08 17:02,51046.2,51174.3435012,125.1,125.1,BE,1,True,142.381668
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,135371,135448,2026.06.08 16:42,2026.06.08 17:59,50949.2,51099.2,-153.0,-153.0,SL,0,False,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,135550,135553,2026.06.08 19:41,2026.06.08 19:44,50922.25,50908.7517454,10.5,10.5,BE,2,True,44.994182
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,135550,135553,2026.06.08 19:41,2026.06.08 19:44,50922.25,50908.7517454,10.5,10.5,BE,2,True,44.994182
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,135551,135553,2026.06.08 19:42,2026.06.08 19:44,50907.25,50891.4674764,12.8,12.8,BE,1,True,105.216824
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,2.0,135602,135605,2026.06.08 20:33,2026.06.08 20:36,50803.75,50828.789161,44.1,22.0,BE,1,True,83.46387
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,2.0,135602,135605,2026.06.08 20:33,2026.06.08 20:36,50803.75,50828.789161,44.1,22.0,BE,1,True,83.46387
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,135605,135607,2026.06.08 20:36,2026.06.08 20:38,50800.2,50819.000696999996,15.8,15.8,BE,1,True,125.33798
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,135605,135607,2026.06.08 20:36,2026.06.08 20:38,50800.2,50819.000696999996,15.8,15.8,BE,1,True,125.33798
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.0,135605,135607,2026.06.08 20:36,2026.06.08 20:38,50800.2,50819.000696999996,15.8,15.8,BE,1,True,125.33798
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,135607,135616,2026.06.08 20:38,2026.06.08 20:47,50814.2,50826.216471199994,9.0,9.0,BE,1,True,40.054904
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,135607,135616,2026.06.08 20:38,2026.06.08 20:47,50814.2,50826.216471199994,9.0,9.0,BE,1,True,40.054904
50,GAP_HURST,LONG,1.0,136744,136747,2026.06.09 16:50,2026.06.09 16:53,51229.9,51297.494987800004,64.6,64.6,BE,1,True,75.105542
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.25,136764,136768,2026.06.09 17:10,2026.06.09 17:14,51141.9,51051.172888,-117.2,-93.7,SL,0,False,90.727112
51,GAP_FB,LONG,1.0,136776,136798,2026.06.09 17:22,2026.06.09 17:44,51082.9,50932.9,-153.0,-153.0,SL,0,False,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,136799,136801,2026.06.09 17:45,2026.06.09 17:47,50900.9,50870.5851548,27.3,27.3,BE,1,True,150.0
51,GAP_FB,LONG,1.0,136805,136809,2026.06.09 17:51,2026.06.09 17:55,50781.9,50916.9,132.0,132.0,BE,1,True,150.0
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,136814,136817,2026.06.09 18:00,2026.06.09 18:03,50947.9,50922.2360524,22.7,22.7,BE,2,True,85.546492
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,136815,136817,2026.06.09 18:01,2026.06.09 18:03,50915.9,50888.9573126,23.9,23.9,BE,1,True,150.0
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,136818,136820,2026.06.09 18:04,2026.06.09 18:06,50867.9,50839.7848088,25.1,25.1,BE,1,True,150.0
51,GAP_FB,LONG,1.0,136820,136825,2026.06.09 18:06,2026.06.09 18:11,50868.4,50973.4282918,102.0,102.0,BE,1,True,150.0
10,S_11_OBVf_Dir+VAL_Side+WeeklyOp,SHORT,1.0,136843,136846,2026.06.09 18:29,2026.06.09 18:32,50475.9,50440.196902200005,32.7,32.7,BE,1,True,150.0
51,GAP_FB,LONG,1.0,136849,136855,2026.06.09 18:35,2026.06.09 18:41,50537.4,50617.8526614,77.5,77.5,BE,1,True,150.0
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,136855,136859,2026.06.09 18:41,2026.06.09 18:45,50556.3,50522.3946558,30.9,30.9,BE,1,True,113.017814
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,136855,136859,2026.06.09 18:41,2026.06.09 18:45,50556.3,50522.3946558,30.9,30.9,BE,1,True,113.017814
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,136861,136863,2026.06.09 18:47,2026.06.09 18:49,50536.8,50519.521405800006,14.3,14.3,BE,1,True,115.190628
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,136861,136863,2026.06.09 18:47,2026.06.09 18:49,50536.8,50519.521405800006,14.3,14.3,BE,1,True,115.190628
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,136857,136865,2026.06.09 18:43,2026.06.09 18:51,50536.8,50510.670927600004,23.1,23.1,BE,1,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,136863,136865,2026.06.09 18:49,2026.06.09 18:51,50547.8,50532.526978400005,12.3,12.3,BE,2,True,101.820144
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,136863,136865,2026.06.09 18:49,2026.06.09 18:51,50547.8,50532.526978400005,12.3,12.3,BE,2,True,101.820144
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,136863,136865,2026.06.09 18:49,2026.06.09 18:51,50547.8,50532.526978400005,12.3,12.3,BE,2,True,101.820144
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,136865,136869,2026.06.09 18:51,2026.06.09 18:55,50580.8,50544.0171242,33.8,33.8,BE,1,True,122.609586
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,136866,136869,2026.06.09 18:52,2026.06.09 18:55,50558.8,50529.9971842,25.8,25.8,BE,1,True,150.0
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,136874,136883,2026.06.09 19:00,2026.06.09 19:09,50500.3,50472.3684862,24.9,24.9,BE,1,True,93.105046
51,GAP_FB,LONG,1.0,136898,136900,2026.06.09 19:24,2026.06.09 19:26,50472.3,50549.0810826,73.8,73.8,BE,1,True,150.0
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,136902,136905,2026.06.09 19:28,2026.06.09 19:31,50485.3,50468.0852146,14.2,14.2,BE,2,True,57.382618
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,136903,136905,2026.06.09 19:29,2026.06.09 19:31,50488.3,50473.191424000004,12.1,12.1,BE,2,True,50.36192
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,136917,136919,2026.06.09 19:43,2026.06.09 19:45,50297.3,50252.3,42.0,42.0,BE,1,True,150.0
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,136921,136923,2026.06.09 19:47,2026.06.09 19:49,50354.8,50326.1484862,25.7,25.7,BE,1,True,95.505046
51,GAP_FB,LONG,1.0,136925,136936,2026.06.09 19:51,2026.06.09 20:02,50356.3,50454.382232200005,95.1,95.1,BE,1,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.0,136938,136940,2026.06.09 20:04,2026.06.09 20:06,50423.3,50443.306652600004,17.0,17.0,BE,1,True,66.688842
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,136940,136942,2026.06.09 20:06,2026.06.09 20:08,50421.8,50440.480241000005,15.7,15.7,BE,1,True,62.26747
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.0,136942,136944,2026.06.09 20:08,2026.06.09 20:10,50407.8,50422.349685600006,11.5,11.5,BE,1,True,48.498952
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.0,136942,136944,2026.06.09 20:08,2026.06.09 20:10,50407.8,50422.349685600006,11.5,11.5,BE,1,True,48.498952
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.25,136951,136954,2026.06.09 20:17,2026.06.09 20:20,50469.8,50499.787118600005,33.7,27.0,BE,1,True,150.0
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.25,136951,136954,2026.06.09 20:17,2026.06.09 20:20,50469.8,50499.787118600005,33.7,27.0,BE,1,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,136956,136959,2026.06.09 20:22,2026.06.09 20:25,50541.8,50573.442600200004,35.8,28.6,BE,1,True,105.475334
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,136957,136959,2026.06.09 20:23,2026.06.09 20:25,50531.3,50554.7277086,25.5,20.4,BE,1,True,78.092362
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,136957,136959,2026.06.09 20:23,2026.06.09 20:25,50531.3,50554.7277086,25.5,20.4,BE,1,True,78.092362
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.25,136962,136978,2026.06.09 20:28,2026.06.09 20:44,50579.3,50718.708584,170.5,136.4,LF,13,True,92.939056
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,136937,136980,2026.06.09 20:03,2026.06.09 20:46,50432.8,50673.088795,296.6,237.3,LF,12,True,150.0
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,136937,136980,2026.06.09 20:03,2026.06.09 20:46,50432.8,50673.088795,296.6,237.3,LF,12,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,136955,136982,2026.06.09 20:21,2026.06.09 20:48,50572.3,50658.057864400005,103.4,82.8,LF,6,True,150.0
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,2.0,136980,136982,2026.06.09 20:46,2026.06.09 20:48,50666.8,50688.571633600004,37.5,18.8,BE,1,True,72.572112
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,136987,136992,2026.06.09 20:53,2026.06.09 20:58,50703.8,50726.3837864,24.5,19.6,BE,1,True,75.279288
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.25,136989,136992,2026.06.09 20:55,2026.06.09 20:58,50711.75,50722.4450066,9.6,7.7,BE,1,True,35.650022
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,136978,137003,2026.06.09 20:44,2026.06.09 21:09,50715.75,50740.3479,27.0,21.6,BE,1,True,81.993
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.25,136995,137003,2026.06.09 21:01,2026.06.09 21:09,50714.25,50731.21683,17.5,14.0,BE,2,True,56.5561
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,137004,137015,2026.06.09 21:10,2026.06.09 21:21,50718.75,50759.8816656,38.1,38.1,LF,4,True,68.552776
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,137015,137017,2026.06.09 21:21,2026.06.09 21:23,50745.8,50770.84950320001,22.0,22.0,BE,1,True,83.498344
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,137015,137017,2026.06.09 21:21,2026.06.09 21:23,50745.8,50770.84950320001,22.0,22.0,BE,1,True,83.498344
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,137015,137017,2026.06.09 21:21,2026.06.09 21:23,50745.8,50770.84950320001,22.0,22.0,BE,1,True,83.498344
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,137027,137029,2026.06.09 21:33,2026.06.09 21:35,50811.75,50834.3711364,19.6,19.6,BE,1,True,150.0
